,Label,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Ranking_Scores,Media_Impact,GDP,Population,GDP_Per_Person,Distance,Lowest,Highest,ave,Plan,NO
1144,11694,沈阳药科大学,10163,2012,理科,辽宁,沈阳药科大学,9,1.47,0.0,2222670,4383.0,507.11156741959996,2755.0,511.0,562.0,532.0,28.0,第二批
1145,11694,沈阳药科大学,10163,2012,理科,辽宁,沈阳药科大学,9,1.47,0.0,2222670,4383.0,507.11156741959996,2755.0,379.0,455.0,421.0,10.0,专科
1146,11695,沈阳药科大学,10163,2011,理科,辽宁,沈阳药科大学,10,1.59,0.0,1845727,4375.0,421.8804571429,2755.0,397.0,634.0,627.0,3.0,第一批
1147,11695,沈阳药科大学,10163,2011,理科,辽宁,沈阳药科大学,10,1.59,0.0,1845727,4375.0,421.8804571429,2755.0,586.0,616.0,601.0,20.0,第二批
1148,11697,沈阳药科大学,10163,2014,理科,辽宁,沈阳药科大学,12,60.76,0.0,2707765,4390.0,616.8029612756,2755.0,574.0,595.0,582.0,11.0,第一批
1149,11697,沈阳药科大学,10163,2014,理科,辽宁,沈阳药科大学,12,60.76,0.0,2707765,4390.0,616.8029612756,2755.0,526.0,567.0,546.0,23.0,第二批
1150,11701,沈阳药科大学,10163,2010,理科,辽宁,沈阳药科大学,10,1.67,0.0,1521250,4341.0,350.43768716889997,2755.0,540.0,563.0,550.0,21.0,第一批
1151,11703,沈阳药科大学,10163,2015,理科,辽宁,沈阳药科大学,6,61.94,0.0,2862658,4391.0,651.9375996356,2755.0,,,574.0,,第一批
1152,11703,沈阳药科大学,10163,2015,理科,辽宁,沈阳药科大学,6,61.94,0.0,2862658,4391.0,651.9375996356,2755.0,,,538.0,,第二批
1153,11725,河北工业大学,10080,2015,理科,河北,河北工业大学,20,62.98,0.0,2942115,7384.0,398.4446099675,2106.0,,,572.0,,第一批
1154,11731,河北工业大学,10080,2012,理科,河北,河北工业大学,20,3.34,0.0,2451576,7240.51,338.5916185462,2106.0,573.0,583.0,577.0,10.0,第一批
1155,11732,河北工业大学,10080,2011,理科,河北,河北工业大学,10,3.05,0.0,2039426,7193.6,283.5056161032,2106.0,626.0,636.0,628.0,11.0,第一批
1156,11736,河北工业大学,10080,2010,理科,河北,河北工业大学,10,3.21,0.0,1723548,7034.4,245.0170590242,2106.0,540.0,589.0,555.0,40.0,第一批
1157,11741,河北工业大学,10080,2014,理科,河北,河北工业大学,20,61.31,0.0,2830141,7332.61,385.96638850290003,2106.0,574.0,594.0,581.0,20.0,第一批
1158,11748,河北工业大学,10080,2013,理科,河北,河北工业大学,20,2.96,0.0,2657501,7287.51,364.6651599792,2106.0,584.0,608.0,591.0,20.0,第一批
1159,11761,河南大学,10475,2015,文科,河南,河南大学,56,63.44,0.0,3493938,9436.0,370.2774480712,1462.0,,,566.0,,第二批
1160,11763,河南大学,10475,2015,理科,河南,河南大学,94,63.44,0.0,3493938,9436.0,370.2774480712,1462.0,,,539.0,,第二批
1161,11765,河海大学,10294,2015,文科,江苏,河海大学,12,64.85,0.0,6508832,7960.0,817.6924623116,1381.0,583.0,,592.0,,第一批
1162,11767,河海大学,10294,2013,理科,江苏,河海大学,102,8.33,0.0,5405822,7919.98,682.5550064519999,1381.0,585.0,623.0,600.0,87.0,第一批
1163,11769,河海大学,10294,2015,理科,江苏,河海大学,106,64.85,0.0,6508832,7960.0,817.6924623116,1381.0,577.0,,587.0,,第一批
1164,11777,河海大学,10294,2014,理科,江苏,河海大学,98,63.37,0.0,5916175,7939.49,745.1580643089,1381.0,569.0,625.0,596.0,102.0,第一批
1165,11786,河海大学,10294,2013,文科,江苏,河海大学,10,8.33,0.0,5405822,7919.98,682.5550064519999,1381.0,597.0,610.0,601.0,8.0,第一批
1166,11798,河海大学,10294,2012,理科,江苏,河海大学,88,8.95,0.0,4911027,7898.8006682342,621.7433767825,1381.0,573.0,615.0,584.0,81.0,第一批
1167,11810,河海大学,10294,2011,理科,江苏,河海大学,81,8.44,0.0,4142548,7869.34,526.4161924634,1381.0,625.0,650.0,633.0,77.0,第一批
1168,11826,河海大学,10294,2010,理科,江苏,河海大学,77,8.16,0.0,3445730,7810.269,441.1794267265,1381.0,544.0,606.0,565.0,119.0,第一批
1169,11830,河海大学,10294,2011,文科,江苏,河海大学,13,8.44,0.0,4142548,7869.34,526.4161924634,1381.0,598.0,613.0,604.0,11.0,第一批
1170,11851,河海大学,10294,2010,文科,江苏,河海大学,11,8.16,0.0,3445730,7810.269,441.1794267265,1381.0,518.0,541.0,530.0,16.0,第一批
1171,11855,河海大学,10294,2012,文科,江苏,河海大学,8,8.95,0.0,4911027,7898.8006682342,621.7433767825,1381.0,588.0,597.0,591.0,13.0,第一批
1172,11875,河海大学,10294,2014,文科,江苏,河海大学,14,63.37,0.0,5916175,7939.49,745.1580643089,1381.0,597.0,617.0,606.0,10.0,第一批
1173,11910,浙江大学,10335,2010,文科,浙江,浙江大学,12,53.16,0.2407407407,2299035,5275.5,435.7947114018,1299.0,541.0,589.0,579.0,10.0,第一批
1174,11912,浙江大学,10335,2013,文科,浙江,浙江大学,17,54.27,0.2822384428,3466533,5477.0,632.9255066641999,1299.0,628.0,653.0,646.0,16.0,第一批
1175,11916,浙江大学,10335,2012,理科,浙江,浙江大学,80,56.1,0.25226586100000004,3231885,5463.0,591.5952773202,1299.0,628.0,662.0,649.0,114.0,第一批
1176,11917,浙江大学,10335,2014,理科,浙江,浙江大学,106,82.18,0.2857142857,3756849,5498.0,683.3119316115,1299.0,645.0,678.0,665.0,95.0,第一批
1177,11931,浙江大学,10335,2014,文科,浙江,浙江大学,32,82.18,0.2857142857,3756849,5498.0,683.3119316115,1299.0,632.0,659.0,649.0,17.0,第一批
1178,11939,浙江大学,10335,2011,理科,浙江,浙江大学,74,52.91,0.2611336032,2772231,5446.51,508.9921803136,1299.0,682.0,693.0,683.0,73.0,第一批
1179,11951,浙江大学,10335,2011,文科,浙江,浙江大学,16,52.91,0.2611336032,2772231,5446.51,508.9921803136,1299.0,629.0,655.0,647.0,12.0,第一批
1180,11971,浙江大学,10335,2013,理科,浙江,浙江大学,88,54.27,0.2822384428,3466533,5477.0,632.9255066641999,1299.0,647.0,680.0,668.0,94.0,第一批
1181,11975,浙江大学,10335,2015,文科,浙江,浙江大学,21,80.45,0.26204368170000003,4015350,5508.0,729.0032679738999,1299.0,,,646.0,,第一批
1182,11987,浙江大学,10335,2012,文科,浙江,浙江大学,16,56.1,0.25226586100000004,3231885,5463.0,591.5952773202,1299.0,628.0,647.0,641.0,16.0,第一批
1183,12007,浙江大学,10335,2010,理科,浙江,浙江大学,73,53.16,0.2407407407,2299035,5275.5,435.7947114018,1299.0,620.0,658.0,641.0,97.0,第一批
1184,12025,浙江大学,10335,2015,理科,浙江,浙江大学,86,80.45,0.26204368170000003,4015350,5508.0,729.0032679738999,1299.0,,,663.0,,第一批
1185,12057,浙江理工大学,10338,2014,理科,浙江,浙江理工大学,130,60.86,0.0,3756849,5498.0,683.3119316115,1281.0,562.0,578.0,566.0,103.0,第二批
1186,12063,浙江理工大学,10338,2015,理科,浙江,浙江理工大学,130,62.25,0.0,4015350,5508.0,729.0032679738999,1281.0,,,567.0,,第一批
1187,12064,浙江理工大学,10338,2015,文科,浙江,浙江理工大学,35,62.25,0.0,4015350,5508.0,729.0032679738999,1281.0,,,585.0,,第一批
1188,12071,海南大学,10589,2010,文科,海南,海南大学,49,4.76,0.0357613169,165421,864.07,191.4439802331,591.0,518.0,562.0,525.0,62.0,第一批
1189,12071,海南大学,10589,2010,文科,海南,海南大学,49,4.76,0.0357613169,165421,864.07,191.4439802331,591.0,499.0,525.0,513.0,24.0,第二批
1190,12081,海南大学,10589,2012,理科,海南,海南大学,140,4.76,0.0435045317,252266,877.38,287.5219403223,591.0,555.0,596.0,564.0,162.0,第一批
1191,12083,海南大学,10589,2011,文科,海南,海南大学,53,4.75,0.0353036437,206450,868.55,237.6950089229,591.0,595.0,610.0,600.0,17.0,第一批
1192,12109,海南大学,10589,2013,文科,海南,海南大学,43,3.99,0.045498783499999994,285554,886.55,322.0957644803,591.0,585.0,607.0,589.0,52.0,第一批
1193,12112,海南大学,10589,2011,理科,海南,海南大学,162,4.75,0.0353036437,206450,868.55,237.6950089229,591.0,621.0,647.0,627.0,19.0,第一批
1194,12124,海南大学,10589,2012,文科,海南,海南大学,52,4.76,0.0435045317,252266,877.38,287.5219403223,591.0,558.0,591.0,579.0,52.0,第一批
1195,12137,海南大学,10589,2010,理科,海南,海南大学,116,4.76,0.0357613169,165421,864.07,191.4439802331,591.0,540.0,591.0,550.0,147.0,第一批
1196,12137,海南大学,10589,2010,理科,海南,海南大学,116,4.76,0.0357613169,165421,864.07,191.4439802331,591.0,500.0,553.0,522.0,79.0,第二批
1197,12146,海南大学,10589,2014,文科,海南,海南大学,34,61.81,0.0396103896,314646,895.28,351.4498257528,591.0,591.0,610.0,594.0,43.0,第一批
1198,12160,海南大学,10589,2014,理科,海南,海南大学,96,61.81,0.0396103896,314646,895.28,351.4498257528,591.0,558.0,635.0,576.0,119.0,第一批
1199,12177,海南大学,10589,2013,理科,海南,海南大学,119,3.99,0.045498783499999994,285554,886.55,322.0957644803,591.0,571.0,605.0,583.0,123.0,第一批
1200,12215,深圳大学,10590,2013,理科,广东,深圳大学,620,3.35,0.07007299269999999,5706792,10594.0,538.6815178403,102.0,506.0,638.0,577.0,3470.0,第二批
1201,12216,深圳大学,10590,2015,理科,广东,深圳大学,2017,63.37,0.06474258969999999,6779224,10724.0,632.1544199925,102.0,586.0,,593.0,,第一批
1202,12216,深圳大学,10590,2015,理科,广东,深圳大学,2017,63.37,0.06474258969999999,6779224,10724.0,632.1544199925,102.0,,,562.0,,第二批
1203,12217,深圳大学,10590,2014,理科,广东,深圳大学,1211,61.46,0.0753246753,6216397,10644.0,584.0282788425,102.0,574.0,617.0,595.0,673.0,第一批
1204,12217,深圳大学,10590,2014,理科,广东,深圳大学,1211,61.46,0.0753246753,6216397,10644.0,584.0282788425,102.0,504.0,638.0,573.0,3056.0,第二批
1205,12221,深圳大学,10590,2014,文科,广东,深圳大学,289,61.46,0.0753246753,6216397,10644.0,584.0282788425,102.0,559.0,635.0,592.0,1468.0,第二批
1206,12234,深圳大学,10590,2015,文科,广东,深圳大学,422,63.37,0.06474258969999999,6779224,10724.0,632.1544199925,102.0,596.0,,601.0,,第一批
1207,12234,深圳大学,10590,2015,文科,广东,深圳大学,422,63.37,0.06474258969999999,6779224,10724.0,632.1544199925,102.0,,,580.0,,第二批
1208,12240,清华大学,10003,2011,理科,北京,清华大学,27,94.72,0.8825910931000001,1411358,1961.9,719.3832509302,2127.0,694.0,709.0,,53.0,第一批
1209,12248,清华大学,10003,2013,文科,北京,清华大学,4,96.81,0.9756690998,1787940,2069.3,864.0313149374001,2127.0,647.0,682.0,666.0,8.0,第一批
1210,12264,清华大学,10003,2013,理科,北京,清华大学,63,96.81,0.9756690998,1787940,2069.3,864.0313149374001,2127.0,664.0,705.0,682.0,56.0,第一批
1211,12272,清华大学,10003,2012,理科,北京,清华大学,49,96.18,0.8989728097,1625193,2018.6,805.1089864262,2127.0,646.0,680.0,667.0,43.0,第一批
1212,12284,清华大学,10003,2010,文科,北京,清华大学,2,95.06,0.8271604938,1215300,1860.0,653.3870967742,2127.0,579.0,606.0,593.0,10.0,第一批
1213,12284,清华大学,10003,2010,文科,北京,清华大学,2,95.06,0.8271604938,1215300,1860.0,653.3870967742,2127.0,588.0,588.0,588.0,1.0,提前批
1214,12286,清华大学,10003,2012,文科,北京,清华大学,4,96.18,0.8989728097,1625193,2018.6,805.1089864262,2127.0,608.0,657.0,635.0,3.0,第一批
1215,12298,清华大学,10003,2015,理科,北京,清华大学,60,97.8,0.968798752,2133083,2152.0,991.2095724907001,2127.0,676.0,,683.0,,第一批
1216,12310,清华大学,10003,2015,文科,北京,清华大学,4,97.8,0.968798752,2133083,2152.0,991.2095724907001,2127.0,671.0,,676.0,,第一批
1217,12324,清华大学,10003,2010,理科,北京,清华大学,34,95.06,0.8271604938,1215300,1860.0,653.3870967742,2127.0,648.0,693.0,668.0,65.0,第一批
1218,12324,清华大学,10003,2010,理科,北京,清华大学,34,95.06,0.8271604938,1215300,1860.0,653.3870967742,2127.0,649.0,666.0,655.0,10.0,提前批
1219,12334,清华大学,10003,2011,文科,北京,清华大学,2,94.72,0.8825910931000001,1411358,1961.9,719.3832509302,2127.0,668.0,673.0,670.0,2.0,第一批
1220,12346,清华大学,10003,2014,理科,北京,清华大学,64,98.25,0.9561688312000001,1950056,2114.8,922.0994893134,2127.0,661.0,710.0,679.0,64.0,第一批
1221,12364,清华大学,10003,2014,文科,北京,清华大学,4,98.25,0.9561688312000001,1950056,2114.8,922.0994893134,2127.0,657.0,677.0,671.0,6.0,第一批
1222,12402,温州医科大学,10343,2013,理科,浙江,温州医科大学,15,1.76,0.0,3466533,5477.0,632.9255066641999,1215.0,586.0,612.0,593.0,11.0,第一批
1223,12404,温州医科大学,10343,2013,理科,浙江,温州医科大学,15,1.76,0.0,3466533,5477.0,632.9255066641999,1215.0,586.0,612.0,593.0,11.0,第一批
1224,12405,温州医科大学,10343,2014,理科,浙江,温州医科大学,15,60.78,0.0,3756849,5498.0,683.3119316115,1215.0,577.0,596.0,587.0,13.0,第一批
1225,12410,温州医科大学,10343,2014,理科,浙江,温州医科大学,15,60.78,0.0,3756849,5498.0,683.3119316115,1215.0,577.0,596.0,587.0,13.0,第一批
1226,12406,温州医科大学,10343,2015,理科,浙江,温州医科大学,16,62.13,0.0,4015350,5508.0,729.0032679738999,1215.0,,,582.0,,第一批
1227,12409,温州医科大学,10343,2015,理科,浙江,温州医科大学,16,62.13,0.0,4015350,5508.0,729.0032679738999,1215.0,,,582.0,,第一批
1228,12420,湖南中医药大学,10541,2013,理科,湖南,湖南中医药大学,10,0.89,0.0,2215423,6638.93,333.7018164072,657.0,586.0,594.0,588.0,10.0,第一批
1229,12420,湖南中医药大学,10541,2013,理科,湖南,湖南中医药大学,10,0.89,0.0,2215423,6638.93,333.7018164072,657.0,534.0,580.0,555.0,40.0,第二批
1230,12424,湖南中医药大学,10541,2015,理科,湖南,湖南中医药大学,3,61.8,0.0,2704846,6737.0,401.4911681757,657.0,,,574.0,,第一批
1231,12424,湖南中医药大学,10541,2015,理科,湖南,湖南中医药大学,3,61.8,0.0,2704846,6737.0,401.4911681757,657.0,,,551.0,,第二批
1232,12425,湖南中医药大学,10541,2011,理科,湖南,湖南中医药大学,10,0.91,0.0,1603796,6570.1,244.10526476,657.0,,628.0,625.0,7.0,第一批
1233,12425,湖南中医药大学,10541,2011,理科,湖南,湖南中医药大学,10,0.91,0.0,1603796,6570.1,244.10526476,657.0,593.0,619.0,601.0,23.0,第二批
1234,12427,湖南中医药大学,10541,2014,理科,湖南,湖南中医药大学,6,60.41,0.0,2450167,6690.6,366.21035482620005,657.0,575.0,606.0,583.0,11.0,第一批
1235,12427,湖南中医药大学,10541,2014,理科,湖南,湖南中医药大学,6,60.41,0.0,2450167,6690.6,366.21035482620005,657.0,538.0,583.0,557.0,45.0,第二批
1236,12432,湖南中医药大学,10541,2010,理科,湖南,湖南中医药大学,7,0.94,0.0,1305969,6406.0,203.8665313768,657.0,540.0,570.0,551.0,6.0,第一批
1237,12432,湖南中医药大学,10541,2010,理科,湖南,湖南中医药大学,7,0.94,0.0,1305969,6406.0,203.8665313768,657.0,513.0,530.0,519.0,19.0,第二批
1238,12436,湖南中医药大学,10541,2012,理科,湖南,湖南中医药大学,10,1.0,0.0,1966956,6595.6,298.2224513312,657.0,572.0,581.0,575.0,10.0,第一批
1239,12436,湖南中医药大学,10541,2012,理科,湖南,湖南中医药大学,10,1.0,0.0,1966956,6595.6,298.2224513312,657.0,513.0,557.0,539.0,35.0,第二批
1240,12456,湖南农业大学,10537,2015,文科,湖南,湖南农业大学,13,62.61,0.0,2704846,6737.0,401.4911681757,656.0,,,560.0,,第二批
1241,12458,湖南农业大学,10537,2014,理科,湖南,湖南农业大学,101,61.1,0.0,2450167,6690.6,366.21035482620005,656.0,537.0,563.0,545.0,51.0,第二批
1242,12461,湖南农业大学,10537,2015,理科,湖南,湖南农业大学,130,62.61,0.0,2704846,6737.0,401.4911681757,656.0,,,551.0,,第一批
1243,12461,湖南农业大学,10537,2015,理科,湖南,湖南农业大学,130,62.61,0.0,2704846,6737.0,401.4911681757,656.0,,,537.0,,第二批
1244,12465,湖南大学,10532,2010,文科,湖南,湖南大学,23,13.84,0.0576131687,1305969,6406.0,203.8665313768,272.0,518.0,556.0,541.0,38.0,第一批
1245,12469,湖南大学,10532,2013,理科,湖南,湖南大学,176,14.31,0.0549878345,2215423,6638.93,333.7018164072,272.0,596.0,652.0,616.0,185.0,第一批
1246,12474,湖南大学,10532,2013,文科,湖南,湖南大学,25,14.31,0.0549878345,2215423,6638.93,333.7018164072,272.0,609.0,622.0,613.0,24.0,第一批
1247,12475,湖南大学,10532,2011,文科,湖南,湖南大学,24,14.05,0.0663967611,1603796,6570.1,244.10526476,272.0,608.0,623.0,614.0,24.0,第一批
1248,12483,湖南大学,10532,2015,文科,湖南,湖南大学,26,67.92,0.068174727,2704846,6737.0,401.4911681757,272.0,607.0,,612.0,,第一批
1249,12485,湖南大学,10532,2014,文科,湖南,湖南大学,29,66.41,0.0685064935,2450167,6690.6,366.21035482620005,272.0,614.0,628.0,619.0,26.0,第一批
1250,12490,湖南大学,10532,2015,理科,湖南,湖南大学,215,67.92,0.068174727,2704846,6737.0,401.4911681757,272.0,602.0,,608.0,,第一批
1251,12498,湖南大学,10532,2012,理科,湖南,湖南大学,185,13.92,0.056495468300000004,1966956,6595.6,298.2224513312,272.0,572.0,624.0,594.0,169.0,第一批
1252,12503,湖南大学,10532,2011,理科,湖南,湖南大学,170,14.05,0.0663967611,1603796,6570.1,244.10526476,272.0,640.0,660.0,645.0,148.0,第一批
1253,12539,湖南大学,10532,2010,理科,湖南,湖南大学,148,13.84,0.0576131687,1305969,6406.0,203.8665313768,272.0,540.0,591.0,572.0,184.0,第一批
1254,12539,湖南大学,10532,2010,理科,湖南,湖南大学,148,13.84,0.0576131687,1305969,6406.0,203.8665313768,272.0,569.0,569.0,569.0,1.0,提前批
1255,12551,湖南大学,10532,2014,理科,湖南,湖南大学,186,66.41,0.0685064935,2450167,6690.6,366.21035482620005,272.0,606.0,636.0,613.0,176.0,第一批
1256,12565,湖南大学,10532,2012,文科,湖南,湖南大学,23,13.92,0.056495468300000004,1966956,6595.6,298.2224513312,272.0,599.0,611.0,603.0,25.0,第一批
1257,12609,湖南师范大学,10542,2015,理科,湖南,湖南师范大学,39,64.75,0.0471138846,2704846,6737.0,401.4911681757,665.0,,,576.0,,第一批
1258,12610,湖南师范大学,10542,2014,文科,湖南,湖南师范大学,31,63.21,0.0600649351,2450167,6690.6,366.21035482620005,665.0,597.0,623.0,602.0,26.0,第一批
1259,12615,湖南师范大学,10542,2012,理科,湖南,湖南师范大学,24,8.22,0.0335347432,1966956,6595.6,298.2224513312,665.0,568.0,580.0,572.0,29.0,第一批
1260,12620,湖南师范大学,10542,2015,文科,湖南,湖南师范大学,33,64.75,0.0471138846,2704846,6737.0,401.4911681757,665.0,,,590.0,,第一批
1261,12628,湖南师范大学,10542,2011,理科,湖南,湖南师范大学,28,8.25,0.030283400800000002,1603796,6570.1,244.10526476,665.0,621.0,638.0,625.0,23.0,第一批
1262,12634,湖南师范大学,10542,2011,文科,湖南,湖南师范大学,24,8.25,0.030283400800000002,1603796,6570.1,244.10526476,665.0,598.0,619.0,603.0,22.0,第一批
1263,12637,湖南师范大学,10542,2013,理科,湖南,湖南师范大学,24,7.79,0.0326034063,2215423,6638.93,333.7018164072,665.0,571.0,603.0,593.0,24.0,第一批
1264,12660,湖南师范大学,10542,2012,文科,湖南,湖南师范大学,24,8.22,0.0335347432,1966956,6595.6,298.2224513312,665.0,580.0,604.0,587.0,24.0,第一批
1265,12673,湖南师范大学,10542,2010,文科,湖南,湖南师范大学,22,8.28,0.0309053498,1305969,6406.0,203.8665313768,665.0,520.0,537.0,526.0,22.0,第一批
1266,12673,湖南师范大学,10542,2010,文科,湖南,湖南师范大学,22,8.28,0.0309053498,1305969,6406.0,203.8665313768,665.0,526.0,544.0,530.0,5.0,提前批
1267,12689,湖南师范大学,10542,2010,理科,湖南,湖南师范大学,26,8.28,0.0309053498,1305969,6406.0,203.8665313768,665.0,541.0,566.0,549.0,32.0,第一批
1268,12689,湖南师范大学,10542,2010,理科,湖南,湖南师范大学,26,8.28,0.0309053498,1305969,6406.0,203.8665313768,665.0,540.0,578.0,551.0,7.0,提前批
1269,12696,湖南师范大学,10542,2014,理科,湖南,湖南师范大学,32,63.21,0.0600649351,2450167,6690.6,366.21035482620005,665.0,573.0,602.0,587.0,24.0,第一批
1270,12716,湖南师范大学,10542,2013,文科,湖南,湖南师范大学,26,7.79,0.0326034063,2215423,6638.93,333.7018164072,665.0,576.0,604.0,594.0,24.0,第一批
1271,12753,湖南科技大学,10534,2015,文科,湖南,湖南科技大学,28,61.96,0.0,2704846,6737.0,401.4911681757,628.0,,,560.0,,第二批
1272,12754,湖南科技大学,10534,2015,理科,湖南,湖南科技大学,72,61.96,0.0,2704846,6737.0,401.4911681757,628.0,,,548.0,,第二批
1273,12757,湘潭大学,10530,2012,文科,湖南,湘潭大学,25,4.36,0.0240785498,1966956,6595.6,298.2224513312,659.0,576.0,594.0,580.0,26.0,第一批
1274,12761,湘潭大学,10530,2011,理科,湖南,湘潭大学,43,4.58,0.0,1603796,6570.1,244.10526476,659.0,621.0,637.0,627.0,26.0,第一批
1275,12763,湘潭大学,10530,2013,理科,湖南,湘潭大学,33,3.84,0.022992700699999997,2215423,6638.93,333.7018164072,659.0,585.0,603.0,592.0,16.0,第一批
1276,12770,湘潭大学,10530,2015,理科,湖南,湘潭大学,20,63.28,0.0,2704846,6737.0,401.4911681757,659.0,,,566.0,,第一批
1277,12777,湘潭大学,10530,2011,文科,湖南,湘潭大学,27,4.58,0.0,1603796,6570.1,244.10526476,659.0,595.0,606.0,599.0,19.0,第一批
1278,12798,湘潭大学,10530,2010,文科,湖南,湘潭大学,27,4.67,0.0,1305969,6406.0,203.8665313768,659.0,518.0,538.0,522.0,44.0,第一批
1279,12811,湘潭大学,10530,2010,理科,湖南,湘潭大学,33,4.67,0.0,1305969,6406.0,203.8665313768,659.0,540.0,588.0,547.0,60.0,第一批
1280,12811,湘潭大学,10530,2010,理科,湖南,湘潭大学,33,4.67,0.0,1305969,6406.0,203.8665313768,659.0,552.0,577.0,564.0,2.0,提前批
1281,12814,湘潭大学,10530,2013,文科,湖南,湘潭大学,25,3.84,0.022992700699999997,2215423,6638.93,333.7018164072,659.0,589.0,603.0,593.0,17.0,第一批
1282,12821,湘潭大学,10530,2015,文科,湖南,湘潭大学,17,63.28,0.0,2704846,6737.0,401.4911681757,659.0,,,584.0,,第一批
1283,12834,湘潭大学,10530,2014,文科,湖南,湘潭大学,20,61.99,0.0,2450167,6690.6,366.21035482620005,659.0,578.0,621.0,597.0,25.0,第一批
1284,12853,湘潭大学,10530,2014,理科,湖南,湘潭大学,26,61.99,0.0,2450167,6690.6,366.21035482620005,659.0,574.0,593.0,579.0,22.0,第一批
1285,12866,湘潭大学,10530,2012,理科,湖南,湘潭大学,35,4.36,0.0240785498,1966956,6595.6,298.2224513312,659.0,561.0,601.0,569.0,43.0,第一批
1286,12901,燕山大学,10216,2015,理科,河北,燕山大学,54,63.09,0.0,2942115,7384.0,398.4446099675,2399.0,562.0,,570.0,,第一批
1287,12904,燕山大学,10216,2010,理科,河北,燕山大学,5,5.29,0.0,1723548,7034.4,245.0170590242,2399.0,543.0,570.0,555.0,32.0,第一批
1288,12914,燕山大学,10216,2011,理科,河北,燕山大学,5,5.1,0.0,2039426,7193.6,283.5056161032,2399.0,624.0,635.0,629.0,5.0,第一批
1289,12916,燕山大学,10216,2012,理科,河北,燕山大学,5,4.84,0.0,2451576,7240.51,338.5916185462,2399.0,573.0,577.0,575.0,5.0,第一批
1290,12927,燕山大学,10216,2014,理科,河北,燕山大学,10,61.91,0.0,2830141,7332.61,385.96638850290003,2399.0,574.0,594.0,587.0,5.0,第一批
1291,12930,燕山大学,10216,2013,理科,河北,燕山大学,5,4.36,0.0,2657501,7287.51,364.6651599792,2399.0,587.0,598.0,590.0,5.0,第一批
1292,12955,电子科技大学,10614,2013,理科,四川,电子科技大学,150,10.06,0.0574209246,2387280,8076.2,295.5944627424,1642.0,594.0,634.0,614.0,132.0,第一批
1293,12960,电子科技大学,10614,2014,理科,四川,电子科技大学,135,64.47,0.0637987013,2626077,8107.0,323.927100037,1642.0,586.0,628.0,611.0,153.0,第一批
1294,12961,电子科技大学,10614,2012,理科,四川,电子科技大学,130,10.42,0.0598187311,2102668,8050.0,261.2009937888,1642.0,570.0,632.0,595.0,121.0,第一批
1295,12965,电子科技大学,10614,2015,理科,四川,电子科技大学,135,65.89,0.056942277699999995,2853666,8140.0,350.5732186732,1642.0,,,605.0,,第一批
1296,12972,电子科技大学,10614,2010,理科,四川,电子科技大学,120,9.79,0.0382716049,1415128,8185.0,172.8928527795,1642.0,567.0,602.0,582.0,148.0,第一批
1297,12974,电子科技大学,10614,2011,理科,四川,电子科技大学,120,10.02,0.06720647769999999,1718548,8044.92,213.6190291513,1642.0,638.0,667.0,643.0,130.0,第一批
1298,13011,石家庄铁道大学,10107,2013,理科,河北,石家庄铁道大学,5,1.0,0.0,2657501,7287.51,364.6651599792,1850.0,523.0,574.0,559.0,23.0,第二批
1299,13200,石家庄铁道大学,10107,2013,理科,黑龙江,石家庄铁道大学,5,1.0,0.0,1369158,3834.04,357.1058204922,1850.0,523.0,574.0,559.0,23.0,第二批
1300,13024,石家庄铁道大学,10107,2012,理科,黑龙江,石家庄铁道大学,5,0.0,0.0,1258200,3834.01,328.1681581425,1850.0,523.0,574.0,551.0,21.0,第二批
1301,13120,石家庄铁道大学,10107,2012,理科,河北,石家庄铁道大学,5,0.0,0.0,2451576,7240.51,338.5916185462,1850.0,523.0,574.0,551.0,21.0,第二批
1302,13040,石家庄铁道大学,10107,2014,理科,黑龙江,石家庄铁道大学,10,60.41,0.0,1438293,3835.02,375.0418511507,1850.0,547.0,573.0,556.0,24.0,第二批
1303,13136,石家庄铁道大学,10107,2014,理科,河北,石家庄铁道大学,10,60.41,0.0,2830141,7332.61,385.96638850290003,1850.0,547.0,573.0,556.0,24.0,第二批
1304,13061,石家庄铁道大学,10107,2015,理科,黑龙江,石家庄铁道大学,13,61.81,0.0,1503938,3833.0,392.36577093660003,1850.0,,,537.0,,第二批
1305,13101,石家庄铁道大学,10107,2015,理科,河北,石家庄铁道大学,13,61.81,0.0,2942115,7384.0,398.4446099675,1850.0,,,537.0,,第二批
1306,13267,福州大学,10386,2011,理科,福建,福州大学,10,5.8,0.026963562799999997,1473712,3693.0,399.0555104251,1460.0,627.0,651.0,632.0,10.0,第一批
1307,13272,福州大学,10386,2013,理科,福建,福州大学,16,6.4,0.025790754300000003,1970178,3748.0,525.6611526147,1460.0,597.0,611.0,602.0,14.0,第一批
1308,13277,福州大学,10386,2015,文科,福建,福州大学,4,63.96,0.0,2405576,3806.0,632.0483447189,1460.0,586.0,,588.0,,第一批
1309,13285,福州大学,10386,2013,文科,福建,福州大学,6,6.4,0.025790754300000003,1970178,3748.0,525.6611526147,1460.0,591.0,595.0,592.0,4.0,第一批
1310,13296,福州大学,10386,2010,理科,福建,福州大学,10,5.7,0.033703703700000004,1223653,3666.0,333.784233497,1460.0,546.0,568.0,554.0,23.0,第一批
