"","Year","Province","University_Name_Location","University_Name","UniversityNo","Topic","Plan_Number","Lowest_Ranking","Score","Ranking_Scores","Media_Impact","GDP","Population","Student_Population"
"229","2010","黑龙江","哈尔滨医科大学","哈尔滨医科大学","10226","理科","18","28616","622","3.57",NA,"858700","3826.01",61.5
"230","2010","黑龙江","哈尔滨工程大学","哈尔滨工程大学","10217","理科","20","26000","624","10.44",NA,"858700","3826.01",61.5
"231","2010","黑龙江","东北石油大学","东北石油大学","10220","理科","5","28693","621",NA,NA,"858700","3826.01",61.5
"232","2010","黑龙江","东北林业大学","东北林业大学","10225","理科","16","29550","621","5.46",NA,"858700","3826.01",61.5
"233","2011","上海","华东政法大学","华东政法大学","10276","理科","27","22664","577","1.33","0.0293117408906883","1716598","2302.66",65.5
"234","2011","上海","上海外国语大学","上海外国语大学","10271","文科","9","717","626","2.8","0.0293927125506073","1716598","2302.66",65.5
"235","2011","上海","上海大学","上海大学","10280","文科","3","2801","607","8.18","0.0615384615384615","1716598","2302.66",65.5
"236","2011","上海","上海外国语大学","上海外国语大学","10271","理科","9","5560","611","2.8","0.0293927125506073","1716598","2302.66",65.5
"237","2011","上海","复旦大学","复旦大学","10246","理科","36","260","655","54.89","0.469635627530364","1716598","2302.66",65.5
"238","2011","上海","上海交通大学","上海交通大学","10248","理科","40","284","654","43.63","0.246558704453441","1716598","2302.66",65.5
"239","2011","上海","上海财经大学","上海财经大学","10272","理科","25","1222","636","5.45","0.0744939271255061","1716598","2302.66",65.5
"240","2011","上海","上海交通大学","上海交通大学","10248","文科","1","40","654","43.63","0.246558704453441","1716598","2302.66",65.5
"241","2011","上海","上海交通大学医学","上海交通大学","19248","理科","8","1717","631","43.63","0.246558704453441","1716598","2302.66",65.5
"242","2011","上海","上海财经大学","上海财经大学","10272","文科","10","479","631","5.45","0.0744939271255061","1716598","2302.66",65.5
"243","2011","上海","同济大学","同济大学","10247","理科","80","1555","632","21.63","0.145344129554656","1716598","2302.66",65.5
"244","2011","上海","东华大学","东华大学","10255","理科","36","23025","577","7.8","0.0374089068825911","1716598","2302.66",65.5
"245","2011","上海","华东理工大学","华东理工大学","10251","理科","34","18832","583","12.15","0.0280566801619433","1716598","2302.66",65.5
"246","2011","上海","复旦大学","复旦大学","10246","文科","16","81","649","54.89","0.469635627530364","1716598","2302.66",65.5
"247","2011","上海","华东政法大学","华东政法大学","10276","文科","23","4978","597","1.33","0.0293117408906883","1716598","2302.66",65.5
"248","2011","上海","上海大学","上海大学","10280","理科","27","13602","591","8.18","0.0615384615384615","1716598","2302.66",65.5
"249","2011","上海","上海理工大学","上海理工大学","10252","理科","55","19761","581","1.85",NA,"1716598","2302.66",65.5
"250","2011","内蒙古","内蒙古大学","内蒙古大学","10126","文科","5","10919","580","5.47",NA,"1167200","2472.18",65.5
"251","2011","内蒙古","内蒙古大学","内蒙古大学","10126","理科","7","30392","568","5.47",NA,"1167200","2472.18",65.5
"252","2011","北京","北京邮电大学(宏福校区)","北京邮电大学","19013","理科","17","18045","584","8.33","0.0716599190283401","1411358","1961.9",65.5
"253","2011","北京","中国农业大学","中国农业大学","10019","理科","45","16868","586","20","0.108906882591093","1411358","1961.9",65.5
"254","2011","北京","北京化工大学","北京化工大学","10010","文科","12","10832","580","7.76",NA,"1411358","1961.9",65.5
"255","2011","北京","北京科技大学","北京科技大学","10008","理科","42","29750","568","13.8","0.059919028340081","1411358","1961.9",65.5
"256","2011","北京","北京理工大学","北京理工大学","10007","理科","65","9536","600","16.6","0.0765182186234818","1411358","1961.9",65.5
"257","2011","北京","北京化工大学","北京化工大学","10010","理科","47","29317","568","7.76",NA,"1411358","1961.9",65.5
"258","2011","北京","中央民族大学","中央民族大学","10052","理科","8","19109","585","5.97","0.0502024291497976","1411358","1961.9",65.5
"259","2011","北京","清华大学","清华大学","10003","理科","27","95","666","94.72","0.882591093117409","1411358","1961.9",65.5
"260","2011","北京","中国政法大学","中国政法大学","10053","理科","39","5090","613","5.85","0.17004048582996","1411358","1961.9",65.5
"261","2011","北京","中央财经大学","中央财经大学","10034","理科","58","2114","627","4.6","0.240890688259109","1411358","1961.9",65.5
"262","2011","北京","华北电力大学(北京)","华北电力大学","10054","文科","9","7513","588","4.39",NA,"1411358","1961.9",65.5
"263","2011","北京","中国地质大学(北京)","中国地质大学","11415","文科","4","4835","597","11.82","0.0359919028340081","1411358","1961.9",65.5
"264","2011","北京","北京大学医学部","北京大学","19001","理科","15","358","651","100","1","1411358","1961.9",65.5
"265","2011","北京","北京交通大学","北京交通大学","10004","理科","76","13584","591","10.87","0.0404858299595142","1411358","1961.9",65.5
"266","2011","北京","中国石油大学(北京)","中国石油大学","11414","文科","2","5597","594","11.06","0.059919028340081","1411358","1961.9",65.5
"267","2011","北京","北京中医药大学","北京中医药大学","10026","理科","6","10651","597","4.04","0.0288259109311741","1411358","1961.9",65.5
"268","2011","北京","北京外国语大学","北京外国语大学","10030","理科","8","2824","623","3.65","0.0320242914979757","1411358","1961.9",65.5
"269","2011","北京","北京第二外国语学院","北京第二外国语学院","10031","理科","13","15042","589",NA,NA,"1411358","1961.9",65.5
"270","2011","北京","北京第二外国语学院","北京第二外国语学院","10031","文科","9","3614","603",NA,NA,"1411358","1961.9",65.5
"271","2011","北京","中国人民大学","中国人民大学","10002","理科","34","625","645","35.65","0.493927125506073","1411358","1961.9",65.5
"272","2011","北京","清华大学","清华大学","10003","文科","2","28","657","94.72","0.882591093117409","1411358","1961.9",65.5
"273","2011","北京","北京工业大学","北京工业大学","10005","文科","6","10919","580","7.54","0.0325910931174089","1411358","1961.9",65.5
"274","2011","北京","北京大学","北京大学","10001","文科","12","25","659","100","1","1411358","1961.9",65.5
"275","2011","北京","中国传媒大学","中国传媒大学","10033","文科","13","1111","620",NA,NA,"1411358","1961.9",65.5
"276","2011","北京","北京协和医学院","北京协和医学院","10023","理科","5","30392","568",NA,NA,"1411358","1961.9",65.5
"277","2011","北京","北京航空航天大学","北京航空航天大学","10006","文科","3","1333","617","21.96","0.0748987854251012","1411358","1961.9",65.5
"278","2011","北京","华北电力大学(北京)","华北电力大学","10054","理科","70","14155","590","4.39",NA,"1411358","1961.9",65.5
"279","2011","北京","北京交通大学","北京交通大学","10004","文科","5","2882","607","10.87","0.0404858299595142","1411358","1961.9",65.5
"280","2011","北京","中国传媒大学","中国传媒大学","10033","理科","24","16645","586",NA,NA,"1411358","1961.9",65.5
"281","2011","北京","中国农业大学","中国农业大学","10019","文科","5","7098","590","20","0.108906882591093","1411358","1961.9",65.5
"282","2011","北京","中国政法大学","中国政法大学","10053","文科","48","870","623","5.85","0.17004048582996","1411358","1961.9",65.5
"283","2011","北京","北京邮电大学","北京邮电大学","10013","理科","89","10833","597","8.33","0.0716599190283401","1411358","1961.9",65.5
"284","2011","北京","北京航空航天大学","北京航空航天大学","10006","理科","52","1860","629","21.96","0.0748987854251012","1411358","1961.9",65.5
"285","2011","北京","中国人民大学","中国人民大学","10002","文科","35","113","646","35.65","0.493927125506073","1411358","1961.9",65.5
"286","2011","北京","中央民族大学","中央民族大学","10052","文科","8","6846","593","5.97","0.0502024291497976","1411358","1961.9",65.5
"287","2011","北京","北京理工大学","北京理工大学","10007","文科","5","3045","606","16.6","0.0765182186234818","1411358","1961.9",65.5
"288","2011","北京","北京体育大学","北京体育大学","10043","理科","14","30392","568",NA,NA,"1411358","1961.9",65.5
"289","2011","北京","北京体育大学","北京体育大学","10043","文科","6","7611","588",NA,NA,"1411358","1961.9",65.5
"290","2011","北京","中国矿业大学(北京)","中国矿业大学","11413","理科","6","27661","570","11.94",NA,"1411358","1961.9",65.5
"291","2011","北京","北京林业大学","北京林业大学","10022","文科","17","7987","587","7.66",NA,"1411358","1961.9",65.5
"292","2011","北京","北京工业大学","北京工业大学","10005","理科","14","25010","574","7.54","0.0325910931174089","1411358","1961.9",65.5
"293","2011","北京","对外经济贸易大学","对外经济贸易大学","10036","文科","33","672","626","3.85","0.0481781376518219","1411358","1961.9",65.5
"294","2011","北京","中央财经大学","中央财经大学","10034","文科","23","504","630","4.6","0.240890688259109","1411358","1961.9",65.5
"295","2011","北京","对外经济贸易大学","对外经济贸易大学","10036","理科","32","2261","627","3.85","0.0481781376518219","1411358","1961.9",65.5
"296","2011","北京","中国地质大学(北京)","中国地质大学","11415","理科","29","23837","575","11.82","0.0359919028340081","1411358","1961.9",65.5
"297","2011","北京","中国石油大学(北京)","中国石油大学","11414","理科","17","17685","584","11.06","0.059919028340081","1411358","1961.9",65.5
"298","2011","北京","北京大学","北京大学","10001","理科","12","101","665","100","1","1411358","1961.9",65.5
"299","2011","北京","北京外国语大学","北京外国语大学","10030","文科","9","238","638","3.65","0.0320242914979757","1411358","1961.9",65.5
"300","2011","北京","北京林业大学","北京林业大学","10022","理科","69","25920","573","7.66",NA,"1411358","1961.9",65.5
"301","2011","北京","北京语言大学","北京语言大学","10032","文科","15","2230","611","1.58",NA,"1411358","1961.9",65.5
"302","2011","吉林","延边大学","延边大学","10184","文科","4","10919","580","2.94",NA,"866758","2746.6",65.5
"303","2011","吉林","东北师范大学","东北师范大学","10200","文科","10","10919","580","10.81",NA,"866758","2746.6",65.5
"304","2011","吉林","延边大学","延边大学","10184","理科","6","30392","568","2.94",NA,"866758","2746.6",65.5
"305","2011","吉林","吉林大学","吉林大学","10183","理科","100","19965","581","35.41","0.0680161943319838","866758","2746.6",65.5
"306","2011","吉林","东北师范大学","东北师范大学","10200","理科","9","30392","568","10.81",NA,"866758","2746.6",65.5
"307","2011","吉林","吉林大学","吉林大学","10183","文科","10","5655","594","35.41","0.0680161943319838","866758","2746.6",65.5
"308","2011","四川","四川大学","四川大学","10610","文科","20","3237","605","33.37","0.139676113360324","1718548","8044.92",65.5
"309","2011","四川","西南交通大学","西南交通大学","10613","文科","7","8771","585","10.15",NA,"1718548","8044.92",65.5
"310","2011","四川","四川大学","四川大学","10610","理科","93","15640","588","33.37","0.139676113360324","1718548","8044.92",65.5
"311","2011","四川","西南交通大学","西南交通大学","10613","理科","100","20792","580","10.15",NA,"1718548","8044.92",65.5
"312","2011","四川","西南财经大学","西南财经大学","10651","理科","36","18147","584","4.34","0.0518218623481781","1718548","8044.92",65.5
"313","2011","四川","西南财经大学","西南财经大学","10651","文科","24","3556","603","4.34","0.0518218623481781","1718548","8044.92",65.5
"314","2011","四川","电子科技大学","电子科技大学","10614","理科","120","15960","587","10.02","0.0672064777327935","1718548","8044.92",65.5
"315","2011","四川","电子科技大学(沙河校区)","电子科技大学","19614","理科","20","30392","568","10.02","0.0672064777327935","1718548","8044.92",65.5
