,Unnamed: 0,Label,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Label.1,Lowest,Highest,ave,Plan,NO
917,917,33,10112,太原理工大学,1865.0,山西,1275944,3648.0,349.7653508772001,2015,63.48,0.0,理科,30,33,568.0,,568.0,,第一批
918,918,27,10366,安徽医科大学,1215.0,安徽,1903887,6029.8,315.7462934094,2014,60.89,0.0,理科,8,27,577.0,603.0,593.0,8.0,第一批
919,919,22,10366,安徽医科大学,1215.0,安徽,1721205,5988.0,287.4423847695,2013,2.15,0.0,理科,8,22,589.0,594.0,592.0,3.0,第一批
920,920,22,10366,安徽医科大学,1215.0,安徽,1721205,5988.0,287.4423847695,2013,2.15,0.0,理科,8,22,554.0,558.0,556.0,3.0,第二批
921,921,34,10366,安徽医科大学,1215.0,安徽,2084875,6083.0,342.7379582443,2015,62.24,0.0,理科,8,34,578.0,,578.0,,第一批
922,922,23,10366,安徽医科大学,1215.0,安徽,1530065,5968.0,256.3781836461,2012,1.63,0.0,理科,3,23,546.0,565.0,554.0,6.0,第二批
923,923,19,10357,安徽大学,1253.0,安徽,1006282,6131.0,164.1301582124,2010,5.11,0.0,文科,10,19,520.0,533.0,524.0,20.0,第一批
924,924,22,10357,安徽大学,1253.0,安徽,1235933,5956.7,207.4861920191,2011,5.0,0.0,文科,10,22,595.0,606.0,600.0,10.0,第一批
925,925,30,10357,安徽大学,1253.0,安徽,2084875,6083.0,342.7379582443,2015,63.46,0.0410296412,理科,25,30,575.0,,575.0,,第一批
926,926,23,10357,安徽大学,1253.0,安徽,1006282,6131.0,164.1301582124,2010,5.11,0.0,理科,10,23,540.0,559.0,548.0,18.0,第一批
927,927,24,10357,安徽大学,1253.0,安徽,2084875,6083.0,342.7379582443,2015,63.46,0.0410296412,文科,20,24,594.0,,594.0,,第一批
928,928,18,10357,安徽大学,1253.0,安徽,1721205,5988.0,287.4423847695,2013,4.42,0.0265206813,文科,15,18,591.0,607.0,596.0,16.0,第一批
929,929,20,10357,安徽大学,1253.0,安徽,1530065,5968.0,256.3781836461,2012,4.75,0.0264350453,文科,16,20,582.0,591.0,585.0,10.0,第一批
930,930,28,10357,安徽大学,1253.0,安徽,1903887,6029.8,315.7462934094,2014,62.04,0.0368506494,理科,20,28,569.0,591.0,580.0,21.0,第一批
931,931,24,10357,安徽大学,1253.0,安徽,1235933,5956.7,207.4861920191,2011,5.0,0.0,理科,10,24,624.0,645.0,628.0,10.0,第一批
932,932,25,10357,安徽大学,1253.0,安徽,1530065,5968.0,256.3781836461,2012,4.75,0.0264350453,理科,14,25,568.0,575.0,572.0,8.0,第一批
933,933,18,10357,安徽大学,1253.0,安徽,1903887,6029.8,315.7462934094,2014,62.04,0.0368506494,文科,15,18,598.0,612.0,601.0,15.0,第一批
934,934,26,10357,安徽大学,1253.0,安徽,1721205,5988.0,287.4423847695,2013,4.42,0.0265206813,理科,20,26,585.0,615.0,590.0,14.0,第一批
935,935,9,10036,对外经济贸易大学,2136.0,北京,1411358,1961.9,719.3832509302,2011,3.85,0.0481781377,理科,32,9,667.0,681.0,671.0,35.0,第一批
936,936,8,10036,对外经济贸易大学,2136.0,北京,1411358,1961.9,719.3832509302,2011,3.85,0.0481781377,文科,33,8,622.0,654.0,644.0,32.0,第一批
937,937,8,10036,对外经济贸易大学,2136.0,北京,1625193,2018.6,805.1089864262,2012,3.89,0.0450151057,文科,33,8,612.0,639.0,630.0,32.0,第一批
938,938,9,10036,对外经济贸易大学,2136.0,北京,1215300,1860.0,653.3870967742,2010,3.85,0.0502057613,理科,33,9,580.0,646.0,617.0,30.0,第一批
939,939,9,10036,对外经济贸易大学,2136.0,北京,1215300,1860.0,653.3870967742,2010,3.85,0.0502057613,理科,33,9,582.0,597.0,589.0,6.0,提前批
940,940,12,10036,对外经济贸易大学,2136.0,北京,2133083,2152.0,991.2095724907001,2015,63.09,0.0496099844,理科,49,12,629.0,649.0,639.0,,第一批
941,941,10,10036,对外经济贸易大学,2136.0,北京,2133083,2152.0,991.2095724907001,2015,63.09,0.0496099844,文科,32,10,623.0,643.0,631.0,,第一批
942,942,12,10036,对外经济贸易大学,2136.0,北京,1950056,2114.8,922.0994893134,2014,61.63,0.048863636399999986,理科,44,12,621.0,660.0,644.0,38.0,第一批
943,943,18,10036,对外经济贸易大学,2136.0,北京,1787940,2069.3,864.0313149374001,2013,3.88,0.0457420925,文科,38,18,630.0,656.0,639.0,33.0,第一批
944,944,9,10036,对外经济贸易大学,2136.0,北京,1950056,2114.8,922.0994893134,2014,61.63,0.048863636399999986,文科,36,9,598.0,650.0,631.0,38.0,第一批
945,945,8,10036,对外经济贸易大学,2136.0,北京,1787940,2069.3,864.0313149374001,2013,3.88,0.0457420925,理科,38,8,627.0,657.0,650.0,33.0,第一批
946,946,8,10036,对外经济贸易大学,2136.0,北京,1625193,2018.6,805.1089864262,2012,3.89,0.0450151057,理科,33,8,607.0,645.0,630.0,32.0,第一批
947,947,5,10036,对外经济贸易大学,2136.0,北京,1215300,1860.0,653.3870967742,2010,3.85,0.0502057613,文科,32,5,549.0,582.0,567.0,34.0,第一批
948,948,5,10036,对外经济贸易大学,2136.0,北京,1215300,1860.0,653.3870967742,2010,3.85,0.0502057613,文科,32,5,558.0,574.0,565.0,4.0,提前批
949,949,25,10422,山东大学,1803.0,山东,4536185,9637.27,470.69190756300003,2012,27.49,0.1027190332,理科,81,25,572.0,619.0,596.0,63.0,第一批
950,950,25,10422,山东大学,1803.0,山东,4536185,9637.27,470.69190756300003,2012,27.49,0.1027190332,理科,81,25,251.0,339.0,284.0,3.0,专科
951,951,21,19422,山东大学威海分校,1803.0,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,文科,18,21,597.0,612.0,601.0,12.0,第一批
952,952,30,19422,山东大学威海分校,1803.0,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,理科,53,30,585.0,605.0,590.0,48.0,第一批
953,953,17,19422,山东大学威海分校,1803.0,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,文科,22,17,591.0,604.0,596.0,20.0,第一批
954,954,12,10422,山东大学,1803.0,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,文科,32,12,594.0,627.0,616.0,29.0,第一批
955,955,12,10422,山东大学,1803.0,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,文科,32,12,515.0,515.0,515.0,1.0,专科
956,956,20,10422,山东大学,1803.0,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,理科,99,20,583.0,635.0,610.0,108.0,第一批
957,957,12,10422,山东大学,1803.0,山东,3389665,9470.3,357.92583128309997,2010,28.98,0.0888888889,文科,19,12,537.0,561.0,552.0,23.0,第一批
958,958,20,19422,山东大学威海分校,1803.0,山东,4536185,9637.27,470.69190756300003,2012,27.49,0.1027190332,文科,20,20,568.0,603.0,590.0,19.0,第一批
959,959,29,19422,山东大学威海分校,1803.0,山东,5942659,9789.0,607.0751864338,2015,72.58,0.1505460218,理科,62,29,579.0,,579.0,,第一批
960,960,19,10422,山东大学,1803.0,山东,3389665,9470.3,357.92583128309997,2010,28.98,0.0888888889,理科,61,19,568.0,598.0,582.0,108.0,第一批
961,961,24,19422,山东大学威海分校,1803.0,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,理科,32,24,621.0,639.0,624.0,17.0,第一批
962,962,14,10422,山东大学,1803.0,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,文科,21,14,618.0,635.0,622.0,19.0,第一批
963,963,21,10422,山东大学,1803.0,山东,4536185,9637.27,470.69190756300003,2012,27.49,0.1027190332,文科,25,21,606.0,617.0,610.0,21.0,第一批
964,964,21,10422,山东大学,1803.0,山东,4536185,9637.27,470.69190756300003,2012,27.49,0.1027190332,文科,25,21,267.0,387.0,329.0,7.0,专科
965,965,17,10422,山东大学,1803.0,山东,3916992,9587.87,408.5362025142,2011,29.13,0.0886639676,理科,61,17,639.0,664.0,644.0,65.0,第一批
966,966,16,10422,山东大学,1803.0,山东,5942659,9789.0,607.0751864338,2015,72.58,0.1505460218,文科,37,16,608.0,,613.0,,第一批
967,967,14,10422,山东大学,1803.0,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,文科,28,14,590.0,619.0,612.0,25.0,第一批
968,968,24,19422,山东大学威海分校,1803.0,山东,4536185,9637.27,470.69190756300003,2012,27.49,0.1027190332,理科,35,24,568.0,586.0,573.0,30.0,第一批
969,969,19,19422,山东大学威海分校,1803.0,山东,3389665,9470.3,357.92583128309997,2010,28.98,0.0888888889,文科,12,19,519.0,540.0,525.0,17.0,第一批
970,970,25,19422,山东大学威海分校,1803.0,山东,3389665,9470.3,357.92583128309997,2010,28.98,0.0888888889,理科,18,25,541.0,563.0,547.0,28.0,第一批
971,971,18,10422,山东大学,1803.0,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,理科,104,18,586.0,632.0,608.0,79.0,第一批
972,972,21,19422,山东大学威海分校,1803.0,山东,5942659,9789.0,607.0751864338,2015,72.58,0.1505460218,文科,22,21,595.0,,595.0,,第一批
973,973,19,19422,山东大学威海分校,1803.0,山东,5468433,9733.39,561.8220373375,2014,71.81,0.1524350649,文科,22,19,582.0,620.0,605.0,22.0,第一批
974,974,23,19422,山东大学威海分校,1803.0,山东,5001324,9684.87,516.4058990983,2013,28.09,0.1221411192,理科,48,23,572.0,610.0,591.0,35.0,第一批
975,975,21,10422,山东大学,1803.0,山东,5942659,9789.0,607.0751864338,2015,72.58,0.1505460218,理科,99,21,596.0,,603.0,,第一批
976,976,34,10571,广东医学院,431.0,广东,6779224,10724.0,632.1544199925,2015,0.0,0.0,理科,688,34,542.0,,542.0,,第二批
977,977,19,11846,广东外语外贸大学,22.5,广东,5706792,10594.0,538.6815178403,2013,1.16,0.0279805353,理科,1821,19,585.0,640.0,610.0,1859.0,第一批
978,978,19,11846,广东外语外贸大学,22.5,广东,5706792,10594.0,538.6815178403,2013,1.16,0.0279805353,理科,1821,19,585.0,640.0,610.0,1859.0,第一批
979,979,19,11846,广东外语外贸大学,22.5,广东,5321028,10505.0,506.5233698239,2012,1.37,0.0280362538,文科,1940,19,574.0,629.0,601.0,2052.0,第一批
980,980,19,11846,广东外语外贸大学,22.5,广东,5321028,10505.0,506.5233698239,2012,1.37,0.0280362538,文科,1940,19,574.0,629.0,601.0,2052.0,第一批
981,981,17,11846,广东外语外贸大学,22.5,广东,6216397,10644.0,584.0282788425,2014,60.5,0.0,文科,2086,17,585.0,644.0,613.0,1971.0,第一批
982,982,17,11846,广东外语外贸大学,22.5,广东,6216397,10644.0,584.0282788425,2014,60.5,0.0,文科,2086,17,585.0,644.0,613.0,1971.0,第一批
983,983,21,11846,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,1.5,0.0,理科,1909,21,563.0,584.0,570.0,18.0,第一批
984,984,21,11846,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,1.5,0.0,理科,1909,21,571.0,590.0,580.0,2.0,提前批
985,985,21,11846,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,1.5,0.0,理科,1909,21,563.0,584.0,570.0,18.0,第一批
986,986,21,11846,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,1.5,0.0,理科,1909,21,571.0,590.0,580.0,2.0,提前批
987,987,23,11846,广东外语外贸大学,22.5,广东,6779224,10724.0,632.1544199925,2015,61.97,0.0,文科,2089,23,594.0,,604.0,,第一批
988,988,23,11846,广东外语外贸大学,22.5,广东,6779224,10724.0,632.1544199925,2015,61.97,0.0,文科,2089,23,594.0,,604.0,,第一批
989,989,16,11846,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,1.5,0.0,文科,2024,16,527.0,556.0,540.0,15.0,第一批
990,990,16,11846,广东外语外贸大学,22.5,广东,3948256,10130.1854628636,389.7516007455,2010,1.5,0.0,文科,2024,16,527.0,556.0,540.0,15.0,第一批
991,991,24,11846,广东外语外贸大学,22.5,广东,6216397,10644.0,584.0282788425,2014,60.5,0.0,理科,1929,24,582.0,640.0,606.0,1836.0,第一批
992,992,24,11846,广东外语外贸大学,22.5,广东,6216397,10644.0,584.0282788425,2014,60.5,0.0,理科,1929,24,582.0,640.0,606.0,1836.0,第一批
993,993,25,11846,广东外语外贸大学,22.5,广东,6779224,10724.0,632.1544199925,2015,61.97,0.0,理科,1858,25,584.0,,598.0,,第一批
994,994,25,11846,广东外语外贸大学,22.5,广东,6779224,10724.0,632.1544199925,2015,61.97,0.0,理科,1858,25,584.0,,598.0,,第一批
995,995,19,11846,广东外语外贸大学,22.5,广东,5321028,10505.0,506.5233698239,2012,1.37,0.0280362538,理科,1839,19,569.0,634.0,594.0,1939.0,第一批
996,996,19,11846,广东外语外贸大学,22.5,广东,5321028,10505.0,506.5233698239,2012,1.37,0.0280362538,理科,1839,19,569.0,634.0,594.0,1939.0,第一批
997,997,26,11845,广东工业大学,26.6,广东,6779224,10724.0,632.1544199925,2015,61.98,0.0,文科,832,26,579.0,,580.0,,第一批
998,998,26,11845,广东工业大学,26.6,广东,6779224,10724.0,632.1544199925,2015,61.98,0.0,文科,832,26,544.0,,544.0,,第二批
999,999,26,11845,广东工业大学,26.6,广东,5706792,10594.0,538.6815178403,2013,1.68,0.0,理科,4949,26,546.0,624.0,576.0,7774.0,第二批
1000,1000,26,11845,广东工业大学,26.6,广东,5706792,10594.0,538.6815178403,2013,1.68,0.0,理科,4949,26,483.0,538.0,511.0,201.0,专科
1001,1001,33,11845,广东工业大学,26.6,广东,6779224,10724.0,632.1544199925,2015,61.98,0.0,理科,6792,33,560.0,,575.0,,第一批
1002,1002,33,11845,广东工业大学,26.6,广东,6779224,10724.0,632.1544199925,2015,61.98,0.0,理科,6792,33,508.0,,508.0,,第二批
1003,1003,21,11845,广东工业大学,26.6,广东,6216397,10644.0,584.0282788425,2014,60.77,0.038474026,文科,1135,21,546.0,596.0,579.0,1296.0,第二批
1004,1004,31,11845,广东工业大学,26.6,广东,6216397,10644.0,584.0282788425,2014,60.77,0.038474026,理科,7340,31,548.0,639.0,581.0,4941.0,第一批
1005,1005,31,11845,广东工业大学,26.6,广东,6216397,10644.0,584.0282788425,2014,60.77,0.038474026,理科,7340,31,509.0,615.0,563.0,2777.0,第二批
1006,1006,34,10566,广东海洋大学,3.4,广东,6779224,10724.0,632.1544199925,2015,0.0,0.0,理科,1311,34,525.0,,525.0,,第二批
1007,1007,19,10572,广州中医药大学,24.6,广东,5706792,10594.0,538.6815178403,2013,2.84,0.0,文科,681,19,559.0,631.0,583.0,734.0,第一批
1008,1008,19,10572,广州中医药大学,24.6,广东,5706792,10594.0,538.6815178403,2013,2.84,0.0,文科,681,19,507.0,561.0,533.0,120.0,专科
1009,1009,34,10572,广州中医药大学,24.6,广东,6779224,10724.0,632.1544199925,2015,62.59,0.0,理科,1299,34,556.0,637.0,571.0,,第一批
1010,1010,19,10572,广州中医药大学,24.6,广东,3948256,10130.1854628636,389.7516007455,2010,2.95,0.0,文科,576,19,518.0,527.0,522.0,4.0,第一批
1011,1011,23,10572,广州中医药大学,24.6,广东,4601306,10440.94,440.69844286050005,2011,3.11,0.0,文科,555,23,584.0,618.0,601.0,148.0,第一批
1012,1012,25,10572,广州中医药大学,24.6,广东,3948256,10130.1854628636,389.7516007455,2010,2.95,0.0,理科,1808,25,540.0,572.0,548.0,11.0,第一批
1013,1013,25,10572,广州中医药大学,24.6,广东,5321028,10505.0,506.5233698239,2012,3.16,0.0,理科,1462,25,530.0,621.0,563.0,1807.0,第一批
1014,1014,25,10572,广州中医药大学,24.6,广东,5321028,10505.0,506.5233698239,2012,3.16,0.0,理科,1462,25,453.0,523.0,486.0,221.0,专科
1015,1015,21,10572,广州中医药大学,24.6,广东,5321028,10505.0,506.5233698239,2012,3.16,0.0,文科,578,21,551.0,612.0,575.0,568.0,第一批
1016,1016,21,10572,广州中医药大学,24.6,广东,5321028,10505.0,506.5233698239,2012,3.16,0.0,文科,578,21,498.0,535.0,523.0,79.0,专科
1017,1017,26,10572,广州中医药大学,24.6,广东,6779224,10724.0,632.1544199925,2015,62.59,0.0,文科,463,26,573.0,624.0,584.0,,第一批
1018,1018,21,10572,广州中医药大学,24.6,广东,6216397,10644.0,584.0282788425,2014,61.08,0.0,文科,409,21,567.0,627.0,592.0,533.0,第一批
1019,1019,21,10572,广州中医药大学,24.6,广东,6216397,10644.0,584.0282788425,2014,61.08,0.0,文科,409,21,499.0,554.0,533.0,121.0,专科
1020,1020,31,10572,广州中医药大学,24.6,广东,6216397,10644.0,584.0282788425,2014,61.08,0.0,理科,1214,31,558.0,642.0,577.0,1472.0,第一批
1021,1021,31,10572,广州中医药大学,24.6,广东,6216397,10644.0,584.0282788425,2014,61.08,0.0,理科,1214,31,471.0,559.0,502.0,182.0,专科
1022,1022,26,10572,广州中医药大学,24.6,广东,5706792,10594.0,538.6815178403,2013,2.84,0.0,理科,1322,26,550.0,632.0,583.0,1298.0,第一批
1023,1023,26,10572,广州中医药大学,24.6,广东,5706792,10594.0,538.6815178403,2013,2.84,0.0,理科,1322,26,481.0,529.0,509.0,180.0,专科
1024,1024,25,11078,广州大学,21.2,广东,6779224,10724.0,632.1544199925,2015,62.08,0.0550702028,文科,2147,25,584.0,,584.0,,第一批
1025,1025,25,11078,广州大学,21.2,广东,6779224,10724.0,632.1544199925,2015,62.08,0.0550702028,文科,2147,25,571.0,,571.0,,第二批
1026,1026,26,11078,广州大学,21.2,广东,5706792,10594.0,538.6815178403,2013,1.68,0.0608272506,理科,767,26,533.0,618.0,568.0,2976.0,第二批
1027,1027,26,11078,广州大学,21.2,广东,5706792,10594.0,538.6815178403,2013,1.68,0.0608272506,理科,767,26,462.0,562.0,492.0,1007.0,专科
1028,1028,21,11078,广州大学,21.2,广东,6216397,10644.0,584.0282788425,2014,60.7,0.0688311688,文科,459,21,549.0,625.0,582.0,2199.0,第二批
1029,1029,21,11078,广州大学,21.2,广东,6216397,10644.0,584.0282788425,2014,60.7,0.0688311688,文科,459,21,470.0,568.0,515.0,696.0,专科
1030,1030,33,11078,广州大学,21.2,广东,6779224,10724.0,632.1544199925,2015,62.08,0.0550702028,理科,3228,33,571.0,,571.0,,第一批
1031,1031,33,11078,广州大学,21.2,广东,6779224,10724.0,632.1544199925,2015,62.08,0.0550702028,理科,3228,33,553.0,,553.0,,第二批
1032,1032,30,11078,广州大学,21.2,广东,6216397,10644.0,584.0282788425,2014,60.7,0.0688311688,理科,1183,30,569.0,613.0,580.0,832.0,第一批
1033,1033,30,11078,广州大学,21.2,广东,6216397,10644.0,584.0282788425,2014,60.7,0.0688311688,理科,1183,30,527.0,596.0,563.0,2885.0,第二批
1034,1034,30,11078,广州大学,21.2,广东,6216397,10644.0,584.0282788425,2014,60.7,0.0688311688,理科,1183,30,460.0,538.0,492.0,692.0,专科
1035,1035,31,10598,广西医科大学,561.0,广西,1567297,4754.0,329.67963819939996,2015,61.87,0.0,理科,15,31,580.0,,580.0,,第一批
1036,1036,29,10598,广西医科大学,561.0,广西,1437800,4719.0,304.6831955923,2014,60.62,0.0,理科,10,29,587.0,604.0,594.0,10.0,第一批
1037,1037,24,10598,广西医科大学,561.0,广西,956985,4610.0,207.58893709330002,2011,1.14,0.0,理科,15,24,625.0,648.0,634.0,10.0,第一批
1038,1038,24,10598,广西医科大学,561.0,广西,1172087,4645.0,252.3330462863,2012,1.06,0.0,理科,13,24,568.0,590.0,573.0,13.0,第一批
1039,1039,23,10598,广西医科大学,561.0,广西,1303510,4682.0,278.40879965830004,2013,1.41,0.0,理科,10,23,588.0,604.0,592.0,11.0,第一批
1040,1040,23,10598,广西医科大学,561.0,广西,1303510,4682.0,278.40879965830004,2013,1.41,0.0,理科,10,23,420.0,474.0,435.0,5.0,专科
1041,1041,25,10598,广西医科大学,561.0,广西,775916,4856.0,159.7850082372,2010,0.96,0.0,理科,12,25,570.0,576.0,573.0,2.0,第一批
1042,1042,25,10598,广西医科大学,561.0,广西,775916,4856.0,159.7850082372,2010,0.96,0.0,理科,12,25,532.0,547.0,537.0,8.0,第二批
1043,1043,25,10593,广西大学,593.0,广西,775916,4856.0,159.7850082372,2010,5.27,0.0269135802,理科,15,25,540.0,571.0,550.0,59.0,第一批
1044,1044,25,10593,广西大学,593.0,广西,775916,4856.0,159.7850082372,2010,5.27,0.0269135802,理科,15,25,541.0,549.0,544.0,3.0,提前批
1045,1045,19,10593,广西大学,593.0,广西,1303510,4682.0,278.40879965830004,2013,4.79,0.0272506083,文科,6,19,589.0,595.0,592.0,2.0,第一批
1046,1046,25,10593,广西大学,593.0,广西,1172087,4645.0,252.3330462863,2012,4.94,0.026978852,理科,6,25,569.0,577.0,574.0,3.0,第一批
1047,1047,21,10593,广西大学,593.0,广西,1437800,4719.0,304.6831955923,2014,62.22,0.0,文科,6,21,595.0,595.0,595.0,3.0,第一批
1048,1048,25,10593,广西大学,593.0,广西,1567297,4754.0,329.67963819939996,2015,63.35,0.0,文科,6,25,585.0,,585.0,,第一批
1049,1049,21,10593,广西大学,593.0,广西,1172087,4645.0,252.3330462863,2012,4.94,0.026978852,文科,5,21,580.0,580.0,580.0,1.0,第一批
1050,1050,24,10593,广西大学,593.0,广西,956985,4610.0,207.58893709330002,2011,4.7,0.0265991903,理科,5,24,621.0,638.0,626.0,12.0,第一批
1051,1051,29,10593,广西大学,593.0,广西,1437800,4719.0,304.6831955923,2014,62.22,0.0,理科,9,29,574.0,587.0,579.0,7.0,第一批
1052,1052,23,10593,广西大学,593.0,广西,956985,4610.0,207.58893709330002,2011,4.7,0.0265991903,文科,4,23,578.0,596.0,586.0,23.0,第一批
1053,1053,26,10593,广西大学,593.0,广西,1303510,4682.0,278.40879965830004,2013,4.79,0.0272506083,理科,7,26,588.0,603.0,596.0,2.0,第一批
