"","X","Year","Province","University_Name_Location","University_Name","Topic","Plan_Number","Lowest_Ranking","Ranking_Scores","Media_Impact","GDP","Population","Student_Population","GDP_Per_Person"
"212",212,2010,"陕西","西安交通大学","西安交通大学","理科",28,4333,27.45,0.0584362139917695,816980,3727,61.5,219.205795546016
"213",213,2010,"陕西","西北大学","西北大学","文科",2,9242,11.58,0.0477366255144033,816980,3727,61.5,219.205795546016
"214",214,2010,"陕西","西北农林科技大学","西北农林科技大学","文科",6,10869,8.9,NA,816980,3727,61.5,219.205795546016
"215",215,2010,"陕西","西北农林科技大学","西北农林科技大学","理科",14,23607,8.9,NA,816980,3727,61.5,219.205795546016
"216",216,2010,"陕西","陕西师范大学","陕西师范大学","文科",10,10270,5.82,NA,816980,3727,61.5,219.205795546016
"217",217,2010,"陕西","长安大学","长安大学","文科",4,10119,7.86,NA,816980,3727,61.5,219.205795546016
"218",218,2010,"陕西","西安电子科技大学","西安电子科技大学","理科",90,21794,8.21,NA,816980,3727,61.5,219.205795546016
"219",219,2010,"陕西","西安外国语大学","西安外国语大学","文科",13,7240,NA,NA,816980,3727,61.5,219.205795546016
"220",220,2010,"陕西","西北工业大学","西北工业大学","文科",4,10045,18.09,NA,816980,3727,61.5,219.205795546016
"221",221,2010,"陕西","西安外国语大学","西安外国语大学","理科",7,28511,NA,NA,816980,3727,61.5,219.205795546016
"222",222,2010,"陕西","西安建筑科技大学","西安建筑科技大学","文科",2,10869,2.72,NA,816980,3727,61.5,219.205795546016
"223",223,2010,"陕西","西安建筑科技大学","西安建筑科技大学","理科",1,7387,2.72,NA,816980,3727,61.5,219.205795546016
"224",224,2010,"黑龙江","东北林业大学","东北林业大学","文科",3,6129,5.46,NA,858700,3826.01,61.5,224.437468799088
"225",225,2010,"黑龙江","哈尔滨工业大学","哈尔滨工业大学","理科",63,7458,28.32,0.0555555555555556,858700,3826.01,61.5,224.437468799088
"226",226,2010,"黑龙江","石家庄铁道大学","石家庄铁道大学","理科",4,19245,NA,NA,858700,3826.01,61.5,224.437468799088
"227",227,2010,"黑龙江","哈尔滨医科大学","哈尔滨医科大学","理科",18,28616,3.57,NA,858700,3826.01,61.5,224.437468799088
"228",228,2010,"黑龙江","石家庄铁道大学","石家庄铁道大学","文科",1,8824,NA,NA,858700,3826.01,61.5,224.437468799088
"229",229,2010,"黑龙江","东北石油大学","东北石油大学","理科",5,28693,NA,NA,858700,3826.01,61.5,224.437468799088
"230",230,2010,"黑龙江","东北林业大学","东北林业大学","理科",16,29550,5.46,NA,858700,3826.01,61.5,224.437468799088
"231",231,2010,"黑龙江","哈尔滨工程大学","哈尔滨工程大学","理科",20,26000,10.44,NA,858700,3826.01,61.5,224.437468799088
"232",232,2010,"黑龙江","哈尔滨工业大学","哈尔滨工业大学","文科",2,5695,28.32,0.0555555555555556,858700,3826.01,61.5,224.437468799088
"233",233,2011,"上海","上海交通大学","上海交通大学","文科",1,40,43.63,0.246558704453441,1716598,2302.66,65.5,745.484787159199
"234",234,2011,"上海","上海大学","上海大学","文科",3,2801,8.18,0.0615384615384615,1716598,2302.66,65.5,745.484787159199
"235",235,2011,"上海","上海外国语大学","上海外国语大学","理科",9,5560,2.8,0.0293927125506073,1716598,2302.66,65.5,745.484787159199
"236",236,2011,"上海","华东政法大学","华东政法大学","理科",27,22664,1.33,0.0293117408906883,1716598,2302.66,65.5,745.484787159199
"237",237,2011,"上海","复旦大学","复旦大学","理科",36,260,54.89,0.469635627530364,1716598,2302.66,65.5,745.484787159199
"238",238,2011,"上海","上海交通大学医学","上海交通大学","理科",8,1717,43.63,0.246558704453441,1716598,2302.66,65.5,745.484787159199
"239",239,2011,"上海","上海交通大学","上海交通大学","理科",40,284,43.63,0.246558704453441,1716598,2302.66,65.5,745.484787159199
"240",240,2011,"上海","上海外国语大学","上海外国语大学","文科",9,717,2.8,0.0293927125506073,1716598,2302.66,65.5,745.484787159199
"241",241,2011,"上海","东华大学","东华大学","理科",36,23025,7.8,0.0374089068825911,1716598,2302.66,65.5,745.484787159199
"242",242,2011,"上海","华东理工大学","华东理工大学","理科",34,18832,12.15,0.0280566801619433,1716598,2302.66,65.5,745.484787159199
"243",243,2011,"上海","上海财经大学","上海财经大学","文科",10,479,5.45,0.0744939271255061,1716598,2302.66,65.5,745.484787159199
"244",244,2011,"上海","同济大学","同济大学","理科",80,1555,21.63,0.145344129554656,1716598,2302.66,65.5,745.484787159199
"245",245,2011,"上海","华东政法大学","华东政法大学","文科",23,4978,1.33,0.0293117408906883,1716598,2302.66,65.5,745.484787159199
"246",246,2011,"上海","复旦大学","复旦大学","文科",16,81,54.89,0.469635627530364,1716598,2302.66,65.5,745.484787159199
"247",247,2011,"上海","上海理工大学","上海理工大学","理科",55,19761,1.85,NA,1716598,2302.66,65.5,745.484787159199
"248",248,2011,"上海","上海大学","上海大学","理科",27,13602,8.18,0.0615384615384615,1716598,2302.66,65.5,745.484787159199
"249",249,2011,"上海","上海财经大学","上海财经大学","理科",25,1222,5.45,0.0744939271255061,1716598,2302.66,65.5,745.484787159199
"250",250,2011,"内蒙古","内蒙古大学","内蒙古大学","理科",7,30392,5.47,NA,1167200,2472.18,65.5,472.13390610716
"251",251,2011,"内蒙古","内蒙古大学","内蒙古大学","文科",5,10919,5.47,NA,1167200,2472.18,65.5,472.13390610716
"252",252,2011,"北京","北京化工大学","北京化工大学","理科",47,29317,7.76,NA,1411358,1961.9,65.5,719.383250930221
"253",253,2011,"北京","北京化工大学","北京化工大学","文科",12,10832,7.76,NA,1411358,1961.9,65.5,719.383250930221
"254",254,2011,"北京","北京理工大学","北京理工大学","理科",65,9536,16.6,0.0765182186234818,1411358,1961.9,65.5,719.383250930221
"255",255,2011,"北京","中国农业大学","中国农业大学","理科",45,16868,20,0.108906882591093,1411358,1961.9,65.5,719.383250930221
"256",256,2011,"北京","清华大学","清华大学","理科",27,95,94.72,0.882591093117409,1411358,1961.9,65.5,719.383250930221
"257",257,2011,"北京","中国政法大学","中国政法大学","理科",39,5090,5.85,0.17004048582996,1411358,1961.9,65.5,719.383250930221
"258",258,2011,"北京","北京邮电大学(宏福校区)","北京邮电大学","理科",17,18045,8.33,0.0716599190283401,1411358,1961.9,65.5,719.383250930221
"259",259,2011,"北京","华北电力大学(北京)","华北电力大学","文科",9,7513,4.39,NA,1411358,1961.9,65.5,719.383250930221
"260",260,2011,"北京","中国地质大学(北京)","中国地质大学","文科",4,4835,11.82,0.0359919028340081,1411358,1961.9,65.5,719.383250930221
"261",261,2011,"北京","北京大学医学部","北京大学","理科",15,358,100,1,1411358,1961.9,65.5,719.383250930221
"262",262,2011,"北京","北京交通大学","北京交通大学","理科",76,13584,10.87,0.0404858299595142,1411358,1961.9,65.5,719.383250930221
"263",263,2011,"北京","中央财经大学","中央财经大学","理科",58,2114,4.6,0.240890688259109,1411358,1961.9,65.5,719.383250930221
"264",264,2011,"北京","中央民族大学","中央民族大学","理科",8,19109,5.97,0.0502024291497976,1411358,1961.9,65.5,719.383250930221
"265",265,2011,"北京","北京外国语大学","北京外国语大学","理科",8,2824,3.65,0.0320242914979757,1411358,1961.9,65.5,719.383250930221
"266",266,2011,"北京","北京科技大学","北京科技大学","理科",42,29750,13.8,0.059919028340081,1411358,1961.9,65.5,719.383250930221
"267",267,2011,"北京","北京第二外国语学院","北京第二外国语学院","文科",9,3614,NA,NA,1411358,1961.9,65.5,719.383250930221
"268",268,2011,"北京","中国人民大学","中国人民大学","理科",34,625,35.65,0.493927125506073,1411358,1961.9,65.5,719.383250930221
"269",269,2011,"北京","清华大学","清华大学","文科",2,28,94.72,0.882591093117409,1411358,1961.9,65.5,719.383250930221
"270",270,2011,"北京","北京工业大学","北京工业大学","文科",6,10919,7.54,0.0325910931174089,1411358,1961.9,65.5,719.383250930221
"271",271,2011,"北京","北京大学","北京大学","文科",12,25,100,1,1411358,1961.9,65.5,719.383250930221
"272",272,2011,"北京","中国石油大学(北京)","中国石油大学","文科",2,5597,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221
"273",273,2011,"北京","北京中医药大学","北京中医药大学","理科",6,10651,4.04,0.0288259109311741,1411358,1961.9,65.5,719.383250930221
"274",274,2011,"北京","北京航空航天大学","北京航空航天大学","文科",3,1333,21.96,0.0748987854251012,1411358,1961.9,65.5,719.383250930221
"275",275,2011,"北京","华北电力大学(北京)","华北电力大学","理科",70,14155,4.39,NA,1411358,1961.9,65.5,719.383250930221
"276",276,2011,"北京","北京交通大学","北京交通大学","文科",5,2882,10.87,0.0404858299595142,1411358,1961.9,65.5,719.383250930221
"277",277,2011,"北京","北京协和医学院","北京协和医学院","理科",5,30392,NA,NA,1411358,1961.9,65.5,719.383250930221
"278",278,2011,"北京","中国农业大学","中国农业大学","文科",5,7098,20,0.108906882591093,1411358,1961.9,65.5,719.383250930221
"279",279,2011,"北京","中国政法大学","中国政法大学","文科",48,870,5.85,0.17004048582996,1411358,1961.9,65.5,719.383250930221
"280",280,2011,"北京","北京邮电大学","北京邮电大学","理科",89,10833,8.33,0.0716599190283401,1411358,1961.9,65.5,719.383250930221
"281",281,2011,"北京","中国传媒大学","中国传媒大学","理科",24,16645,NA,NA,1411358,1961.9,65.5,719.383250930221
"282",282,2011,"北京","中国人民大学","中国人民大学","文科",35,113,35.65,0.493927125506073,1411358,1961.9,65.5,719.383250930221
"283",283,2011,"北京","中央民族大学","中央民族大学","文科",8,6846,5.97,0.0502024291497976,1411358,1961.9,65.5,719.383250930221
"284",284,2011,"北京","北京理工大学","北京理工大学","文科",5,3045,16.6,0.0765182186234818,1411358,1961.9,65.5,719.383250930221
"285",285,2011,"北京","中国传媒大学","中国传媒大学","文科",13,1111,NA,NA,1411358,1961.9,65.5,719.383250930221
"286",286,2011,"北京","北京体育大学","北京体育大学","文科",6,7611,NA,NA,1411358,1961.9,65.5,719.383250930221
"287",287,2011,"北京","中国矿业大学(北京)","中国矿业大学","理科",6,27661,11.94,NA,1411358,1961.9,65.5,719.383250930221
"288",288,2011,"北京","北京林业大学","北京林业大学","文科",17,7987,7.66,NA,1411358,1961.9,65.5,719.383250930221
"289",289,2011,"北京","北京航空航天大学","北京航空航天大学","理科",52,1860,21.96,0.0748987854251012,1411358,1961.9,65.5,719.383250930221
"290",290,2011,"北京","对外经济贸易大学","对外经济贸易大学","文科",33,672,3.85,0.0481781376518219,1411358,1961.9,65.5,719.383250930221
"291",291,2011,"北京","中央财经大学","中央财经大学","文科",23,504,4.6,0.240890688259109,1411358,1961.9,65.5,719.383250930221
"292",292,2011,"北京","对外经济贸易大学","对外经济贸易大学","理科",32,2261,3.85,0.0481781376518219,1411358,1961.9,65.5,719.383250930221
"293",293,2011,"北京","北京体育大学","北京体育大学","理科",14,30392,NA,NA,1411358,1961.9,65.5,719.383250930221
"294",294,2011,"北京","中国石油大学(北京)","中国石油大学","理科",17,17685,11.06,0.059919028340081,1411358,1961.9,65.5,719.383250930221
"295",295,2011,"北京","北京大学","北京大学","理科",12,101,100,1,1411358,1961.9,65.5,719.383250930221
"296",296,2011,"北京","北京工业大学","北京工业大学","理科",14,25010,7.54,0.0325910931174089,1411358,1961.9,65.5,719.383250930221
"297",297,2011,"北京","北京外国语大学","北京外国语大学","文科",9,238,3.65,0.0320242914979757,1411358,1961.9,65.5,719.383250930221
"298",298,2011,"北京","北京林业大学","北京林业大学","理科",69,25920,7.66,NA,1411358,1961.9,65.5,719.383250930221
"299",299,2011,"北京","中国地质大学(北京)","中国地质大学","理科",29,23837,11.82,0.0359919028340081,1411358,1961.9,65.5,719.383250930221
"300",300,2011,"北京","北京语言大学","北京语言大学","文科",15,2230,1.58,NA,1411358,1961.9,65.5,719.383250930221
"301",301,2011,"北京","北京第二外国语学院","北京第二外国语学院","理科",13,15042,NA,NA,1411358,1961.9,65.5,719.383250930221
"302",302,2011,"吉林","延边大学","延边大学","文科",4,10919,2.94,NA,866758,2746.6,65.5,315.57489259448
"303",303,2011,"吉林","东北师范大学","东北师范大学","理科",9,30392,10.81,NA,866758,2746.6,65.5,315.57489259448
"304",304,2011,"吉林","吉林大学","吉林大学","理科",100,19965,35.41,0.0680161943319838,866758,2746.6,65.5,315.57489259448
"305",305,2011,"吉林","吉林大学","吉林大学","文科",10,5655,35.41,0.0680161943319838,866758,2746.6,65.5,315.57489259448
"306",306,2011,"吉林","东北师范大学","东北师范大学","文科",10,10919,10.81,NA,866758,2746.6,65.5,315.57489259448
"307",307,2011,"吉林","延边大学","延边大学","理科",6,30392,2.94,NA,866758,2746.6,65.5,315.57489259448
"308",308,2011,"四川","西南交通大学","西南交通大学","文科",7,8771,10.15,NA,1718548,8044.92,65.5,213.619029151315
"309",309,2011,"四川","四川大学","四川大学","理科",93,15640,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315
"310",310,2011,"四川","西南交通大学","西南交通大学","理科",100,20792,10.15,NA,1718548,8044.92,65.5,213.619029151315
"311",311,2011,"四川","西南财经大学","西南财经大学","理科",36,18147,4.34,0.0518218623481781,1718548,8044.92,65.5,213.619029151315
"312",312,2011,"四川","西南财经大学","西南财经大学","文科",24,3556,4.34,0.0518218623481781,1718548,8044.92,65.5,213.619029151315
"313",313,2011,"四川","电子科技大学","电子科技大学","理科",120,15960,10.02,0.0672064777327935,1718548,8044.92,65.5,213.619029151315
"314",314,2011,"四川","电子科技大学(沙河校区)","电子科技大学","理科",20,30392,10.02,0.0672064777327935,1718548,8044.92,65.5,213.619029151315
"315",315,2011,"四川","四川大学","四川大学","文科",20,3237,33.37,0.139676113360324,1718548,8044.92,65.5,213.619029151315
"316",316,2011,"天津","天津大学","天津大学","文科",2,3475,21.98,0.0757085020242915,922446,1299.29,65.5,709.961594409254
"317",317,2011,"天津","南开大学","南开大学","文科",11,7968,29.16,0.173279352226721,922446,1299.29,65.5,709.961594409254
"318",318,2011,"天津","天津财经大学","天津财经大学","理科",23,18793,1.39,NA,922446,1299.29,65.5,709.961594409254
"319",319,2011,"天津","天津医科大学","天津医科大学","理科",5,25146,3.77,NA,922446,1299.29,65.5,709.961594409254
"320",320,2011,"天津","天津财经大学","天津财经大学","文科",18,5863,1.39,NA,922446,1299.29,65.5,709.961594409254
"321",321,2011,"天津","天津大学","天津大学","理科",33,12966,21.98,0.0757085020242915,922446,1299.29,65.5,709.961594409254
"322",322,2011,"天津","南开大学","南开大学","理科",28,2032,29.16,0.173279352226721,922446,1299.29,65.5,709.961594409254
"323",323,2011,"安徽","中国科学技术大学","中国科学技术大学","理科",35,700,NA,NA,1235933,5956.7,65.5,207.486192019071
"324",324,2011,"安徽","安徽大学","安徽大学","文科",10,9896,5,NA,1235933,5956.7,65.5,207.486192019071
"325",325,2011,"安徽","安徽大学","安徽大学","理科",10,30392,5,NA,1235933,5956.7,65.5,207.486192019071
"326",326,2011,"安徽","合肥工业大学","合肥工业大学","文科",10,10919,7.28,NA,1235933,5956.7,65.5,207.486192019071
"327",327,2011,"安徽","合肥工业大学","合肥工业大学","理科",105,29912,7.28,NA,1235933,5956.7,65.5,207.486192019071
"328",328,2011,"山东","中国海洋大学","中国海洋大学","文科",14,7325,11.21,0.0284615384615385,3916992,9587.87,65.5,408.536202514218
"329",329,2011,"山东","山东大学威海分校","山东大学","理科",32,30392,29.13,0.088663967611336,3916992,9587.87,65.5,408.536202514218
"330",330,2011,"山东","哈尔滨工业大学(威海)","哈尔滨工业大学","理科",20,26327,27.82,0.0765182186234818,3916992,9587.87,65.5,408.536202514218
