,UniversityNo,University_Name,University_Name_Pinyin,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Student_Population,X1A_Number,Ranking_Scores,Media_Impact,Topic,Plan_Number,Plan_Number_Total,Lowest_Ranking,Label,Ranking_Percentage
128,10255,东华大学,donghuadaxue,东华大学,1462.0,上海,2160212,2415.15,894.4421671532001,2014,75.6,43106,64.15,0.07646103900000001,理科,32,16082.0,21782,12,0.5053124855
129,10255,东华大学,donghuadaxue,东华大学,1462.0,上海,1716598,2302.66,745.4847871592,2011,65.5,30392,7.8,0.0374089069,理科,36,17659.0,23025,12,0.7576006844
130,10255,东华大学,donghuadaxue,东华大学,1462.0,上海,1919569,2347.46,817.7217077181,2012,69.2,29207,7.73,0.032326284,理科,36,16917.0,19489,11,0.6672715445
131,10255,东华大学,donghuadaxue,东华大学,1462.0,上海,2356094,2426.0,971.1846661171,2015,75.4,51000,63.71,0.036349453999999996,理科,32,13301.0,19988,11,0.3919215686
132,10255,东华大学,donghuadaxue,东华大学,1462.0,上海,1504645,2210.2841277426,680.7473216291,2010,61.5,29550,7.71,0.0440329218,理科,38,14427.0,21993,10,0.7442639594
133,10255,东华大学,donghuadaxue,东华大学,1462.0,上海,2018172,2380.43,847.8182513242999,2013,72.7,40420,10.43,0.0311435523,理科,37,17968.0,22822,11,0.5646214745
134,10286,东南大学,dongnandaxue,东南大学,1380.0,江苏,5916175,7939.49,745.1580643089,2014,75.6,43106,68.96,0.1003246753,理科,62,8860.0,9918,10,0.230083979
135,10286,东南大学,dongnandaxue,东南大学,1380.0,江苏,4911027,7898.8006682342,621.7433767825,2012,69.2,29207,19.22,0.07794561929999999,理科,50,6679.0,9113,8,0.3120142432
136,10286,东南大学,dongnandaxue,东南大学,1380.0,江苏,3445730,7810.269,441.1794267265,2010,61.5,29550,19.43,0.07613168719999999,理科,40,7208.0,9234,8,0.3124873096
137,10286,东南大学,dongnandaxue,东南大学,1380.0,江苏,6508832,7960.0,817.6924623116,2015,75.4,51000,69.69,0.09625585019999999,理科,67,6931.0,7680,8,0.15058823529999998
138,10286,东南大学,dongnandaxue,东南大学,1380.0,江苏,5405822,7919.98,682.5550064519999,2013,72.7,40420,21.17,0.0793187348,理科,65,4042.0,8187,7,0.2025482434
139,10286,东南大学,dongnandaxue,东南大学,1380.0,江苏,4142548,7869.34,526.4161924634,2011,65.5,30392,19.73,0.0724696356,理科,50,8284.0,11297,9,0.3717096604
140,10110,中北大学,zhongbeidaxue,中北大学,2090.0,山西,1275944,3648.0,349.76535087720004,2015,75.4,51000,62.49,0.0,理科,94,46267.0,51000,15,1.0
141,10110,中北大学,zhongbeidaxue,中北大学,2090.0,山西,1275944,3648.0,349.76535087720004,2015,75.4,16964,62.49,0.0,文科,6,14945.0,16964,12,1.0
142,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,14000,70.54,0.0943181818,文科,36,2458.0,3992,8,0.28514285710000004
143,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,1603796,6570.1,244.10526476,2011,65.5,10919,27.77,0.0761133603,文科,22,6419.0,6024,9,0.5516988735
144,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,1966956,6595.6,298.2224513312,2012,69.2,29207,27.62,0.06450151059999999,理科,202,8915.0,12514,9,0.4284589311
145,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,43106,70.54,0.0943181818,理科,280,8860.0,12207,10,0.28318563539999997
146,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,2215423,6638.93,333.7018164072,2013,72.7,12924,26.1,0.0695863747,文科,27,2423.0,4715,10,0.3648251315
147,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,16964,72.28,0.0925117005,文科,32,1848.0,3573,8,0.2106224947
148,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,1603796,6570.1,244.10526476,2011,65.5,30392,27.77,0.0761133603,理科,205,13215.0,13994,10,0.4604501185
149,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,1305969,6406.0,203.8665313768,2010,61.5,10869,28.22,0.0691358025,文科,22,6591.0,6152,7,0.5660134327
150,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,1966956,6595.6,298.2224513312,2012,69.2,10000,27.62,0.06450151059999999,文科,20,2380.0,5533,9,0.5533
151,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,2215423,6638.93,333.7018164072,2013,72.7,40420,26.1,0.0695863747,理科,293,9541.0,13974,9,0.3457199406
152,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,1305969,6406.0,203.8665313768,2010,61.5,29550,28.22,0.0691358025,理科,236,9731.0,15261,9,0.5164467005
153,10533,中南大学,zhongnandaxue,中南大学,662.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,51000,72.28,0.0925117005,理科,280,9069.0,12009,9,0.2354705882
154,10538,中南林业科技大学,zhongnanlinyekejidaxue,中南林业科技大学,659.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,16964,62.15,0.0,文科,6,14945.0,16964,12,1.0
155,10538,中南林业科技大学,zhongnanlinyekejidaxue,中南林业科技大学,659.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,14000,60.58,0.0,文科,6,13299.0,14000,11,1.0
156,10538,中南林业科技大学,zhongnanlinyekejidaxue,中南林业科技大学,659.0,湖南,2450167,6690.6,366.21035482620005,2014,75.6,43106,60.58,0.0,理科,94,40651.0,43106,15,1.0
157,10538,中南林业科技大学,zhongnanlinyekejidaxue,中南林业科技大学,659.0,湖南,2704846,6737.0,401.4911681757,2015,75.4,51000,62.15,0.0,理科,94,46267.0,51000,15,1.0
158,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,10000,5.87,0.049244712999999996,文科,100,7780.0,7078,10,0.7078
159,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,10869,5.94,0.0448559671,文科,100,2214.0,3251,6,0.2991075536
160,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,29207,5.87,0.049244712999999996,理科,125,13947.0,15752,10,0.5393227651
161,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,43106,62.06,0.0574675325,理科,129,9855.0,14841,11,0.34429081799999994
162,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,2736704,5816.0,470.5474552957,2015,75.4,51000,64.04,0.0580343214,理科,126,10152.0,13739,10,0.2693921569
163,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,14000,62.06,0.0574675325,文科,118,2292.0,3295,7,0.23535714289999998
164,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,12924,5.13,0.0469586375,文科,110,2308.0,3947,9,0.3054008047
165,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,10919,5.78,0.0493927126,文科,97,2243.0,3731,8,0.34169795770000005
166,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,2736704,5816.0,470.5474552957,2015,75.4,16964,64.04,0.0580343214,文科,113,1848.0,2913,8,0.17171657629999998
167,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,29550,5.94,0.0448559671,理科,125,9731.0,13535,9,0.458037225
168,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,30392,5.78,0.0493927126,理科,120,16174.0,21193,11,0.6973216636
169,10520,中南财经政法大学,zhongnancaijingzhengfadaxue,中南财经政法大学,979.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,40420,5.13,0.0469586375,理科,136,9541.0,14695,9,0.3635576447
170,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,51000,78.71,0.5538221529,理科,48,282.0,667,3,0.013078431399999998
171,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1950056,2114.8,922.0994893134,2014,75.6,43106,72.36,0.5,理科,37,330.0,529,3,0.012272073500000001
172,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1950056,2114.8,922.0994893134,2014,75.6,14000,72.36,0.5,文科,38,116.0,160,3,0.011428571399999999
173,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1411358,1961.9,719.3832509302,2011,65.5,10919,35.65,0.49392712549999995,文科,35,66.0,113,2,0.0103489331
174,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,12924,28.36,0.5571776156,文科,39,77.0,139,3,0.010755184199999998
175,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1215300,1860.0,653.3870967742,2010,61.5,10869,37.31,0.5390946502,文科,37,66.0,107,1,0.0098445119
176,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,40420,28.36,0.5571776156,理科,38,317.0,613,2,0.015165759499999999
177,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1625193,2018.6,805.1089864262,2012,69.2,10000,36.61,0.5788519637,文科,36,96.0,176,3,0.0176
178,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,16964,78.71,0.5538221529,文科,44,82.0,175,2,0.0103159632
179,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1411358,1961.9,719.3832509302,2011,65.5,30392,35.65,0.49392712549999995,理科,34,320.0,625,3,0.020564622299999998
180,19002,中国人民大学,zhongguorenmindaxue,中国人民大学(苏州校区),2124.0,江苏,6508832,7960.0,817.6924623116,2015,75.4,16964,78.71,0.5538221529,文科,10,1848.0,3054,8,0.1800282952
181,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1625193,2018.6,805.1089864262,2012,69.2,29207,36.61,0.5788519637,理科,34,358.0,772,3,0.026432019700000003
182,19002,中国人民大学,zhongguorenmindaxue,中国人民大学(苏州校区),2124.0,江苏,5405822,7919.98,682.5550064519999,2013,72.7,40420,28.36,0.5571776156,理科,6,747.0,2579,5,0.063805047
183,10002,中国人民大学,zhongguorenmindaxue,中国人民大学,2124.0,北京,1215300,1860.0,653.3870967742,2010,61.5,29550,37.31,0.5390946502,理科,36,251.0,519,2,0.0175634518
184,19002,中国人民大学,zhongguorenmindaxue,中国人民大学(苏州校区),2124.0,江苏,4911027,7898.8006682342,621.7433767825,2012,69.2,10000,36.61,0.5788519637,文科,6,2176.0,2693,8,0.2693
185,19002,中国人民大学,zhongguorenmindaxue,中国人民大学(苏州校区),2124.0,江苏,5916175,7939.49,745.1580643089,2014,75.6,43106,72.36,0.5,理科,10,40651.0,43106,15,1.0
186,19002,中国人民大学,zhongguorenmindaxue,中国人民大学(苏州校区),2124.0,江苏,5405822,7919.98,682.5550064519999,2013,72.7,12924,28.36,0.5571776156,文科,6,1073.0,1491,7,0.1153667595
187,19002,中国人民大学,zhongguorenmindaxue,中国人民大学(苏州校区),2124.0,江苏,4911027,7898.8006682342,621.7433767825,2012,69.2,29207,36.61,0.5788519637,理科,4,720.0,3260,6,0.1116170781
188,19002,中国人民大学,zhongguorenmindaxue,中国人民大学(苏州校区),2124.0,江苏,6508832,7960.0,817.6924623116,2015,75.4,51000,78.71,0.5538221529,理科,10,3671.0,5744,7,0.11262745099999999
189,19002,中国人民大学,zhongguorenmindaxue,中国人民大学(苏州校区),2124.0,江苏,5916175,7939.49,745.1580643089,2014,75.6,14000,72.36,0.5,文科,10,2292.0,3285,7,0.23464285710000002
190,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1411358,1961.9,719.3832509302,2011,65.5,30392,0.0,0.0,理科,24,13215.0,16645,10,0.5476770203
191,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,51000,0.0,0.1358814353,理科,28,9069.0,9921,9,0.1945294118
192,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,40420,0.0,0.0,理科,26,7093.0,9143,8,0.226199901
193,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1625193,2018.6,805.1089864262,2012,69.2,10000,0.0,0.0,文科,19,257.0,1484,6,0.1484
194,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1950056,2114.8,922.0994893134,2014,75.6,14000,0.0,0.13327922080000001,文科,17,1174.0,1778,6,0.127
195,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,16964,0.0,0.1358814353,文科,21,1302.0,2251,7,0.1326927611
196,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1411358,1961.9,719.3832509302,2011,65.5,10919,0.0,0.0,文科,13,1211.0,1111,6,0.1017492444
197,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,12924,0.0,0.0,文科,18,1723.0,2074,8,0.1604766326
198,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1625193,2018.6,805.1089864262,2012,69.2,29207,0.0,0.0,理科,26,8915.0,11180,9,0.3827849488
199,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1950056,2114.8,922.0994893134,2014,75.6,43106,0.0,0.13327922080000001,理科,25,40651.0,43106,15,1.0
200,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1215300,1860.0,653.3870967742,2010,61.5,29550,4.01,0.08930041150000001,理科,15,7208.0,9736,8,0.3294754653
201,10033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学,2140.0,北京,1215300,1860.0,653.3870967742,2010,61.5,10869,4.01,0.08930041150000001,文科,9,303.0,1650,4,0.151807894
202,60033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学(中外合作办学专业),2140.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,51000,0.0,0.1358814353,理科,7,21375.0,27480,13,0.5388235294
203,60033,中国传媒大学,zhongguochuanmeidaxue,中国传媒大学(中外合作办学专业),2140.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,16964,0.0,0.1358814353,文科,13,14945.0,15125,12,0.8915939637000001
204,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1625193,2018.6,805.1089864262,2012,69.2,29207,19.6,0.09211480359999999,理科,43,13947.0,14354,10,0.4914575273
205,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,40420,18.1,0.11922141119999999,理科,49,14462.0,19521,10,0.4829539832
206,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1215300,1860.0,653.3870967742,2010,61.5,29550,20.76,0.1275720165,理科,50,14427.0,18276,10,0.6184771574
207,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1625193,2018.6,805.1089864262,2012,69.2,10000,19.6,0.09211480359999999,文科,5,2380.0,5744,9,0.5744
208,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1950056,2114.8,922.0994893134,2014,75.6,14000,67.05,0.125974026,文科,5,7171.0,7341,9,0.5243571429
209,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,16964,68.46,0.1238689548,文科,8,4913.0,9769,10,0.5758665409
210,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1411358,1961.9,719.3832509302,2011,65.5,30392,20.0,0.1089068826,理科,45,13215.0,16868,10,0.5550144775
211,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,12924,18.1,0.11922141119999999,文科,6,8056.0,6739,11,0.5214329929
212,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1950056,2114.8,922.0994893134,2014,75.6,43106,67.05,0.125974026,理科,50,9855.0,17050,11,0.39553658420000004
213,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,1411358,1961.9,719.3832509302,2011,65.5,10919,20.0,0.1089068826,文科,5,7914.0,7098,10,0.6500595293
214,10019,中国农业大学,zhongguonongyedaxue,中国农业大学,1398.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,51000,68.46,0.1238689548,理科,49,10152.0,14352,10,0.2814117647
215,10159,中国医科大学,zhongguoyikedaxue,中国医科大学,2248.0,辽宁,2222670,4383.0,507.11156741959996,2012,69.2,29207,4.19,0.0,理科,37,27731.0,25164,12,0.8615742801
216,10159,中国医科大学,zhongguoyikedaxue,中国医科大学,2248.0,辽宁,1521250,4341.0,350.43768716889997,2010,61.5,29550,4.21,0.0,理科,19,14427.0,22217,10,0.7518443316
217,10159,中国医科大学,zhongguoyikedaxue,中国医科大学,2248.0,辽宁,2484643,4389.0,566.1068580542,2013,72.7,40420,4.37,0.0,理科,47,21284.0,28119,12,0.6956704602
218,10159,中国医科大学,zhongguoyikedaxue,中国医科大学,2248.0,辽宁,2707765,4390.0,616.8029612756,2014,75.6,43106,61.85,0.0,理科,35,40651.0,43106,15,1.0
219,10159,中国医科大学,zhongguoyikedaxue,中国医科大学,2248.0,辽宁,2862658,4391.0,651.9375996356,2015,75.4,51000,63.04,0.0,理科,25,21375.0,29865,13,0.5855882353
220,10159,中国医科大学,zhongguoyikedaxue,中国医科大学,2248.0,辽宁,1845727,4375.0,421.8804571429,2011,65.5,30392,3.96,0.0,理科,37,28810.0,30392,13,1.0
221,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,40420,11.87,0.0360097324,理科,34,21284.0,31160,12,0.7709054923
222,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,1411358,1961.9,719.3832509302,2011,65.5,30392,11.82,0.035991902799999996,理科,29,17659.0,23837,12,0.7843182416
223,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,51000,65.81,0.0432137285,理科,36,21375.0,31508,13,0.6178039216
224,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,1950056,2114.8,922.0994893134,2014,75.6,43106,64.77,0.0558441558,理科,35,20704.0,29339,13,0.680624507
225,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,10919,11.82,0.035991902799999996,文科,16,7914.0,9085,10,0.8320359006999999
226,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,1625193,2018.6,805.1089864262,2012,69.2,29207,11.85,0.036858006,理科,29,16917.0,23997,11,0.8216181052
227,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,1411358,1961.9,719.3832509302,2011,65.5,10919,11.82,0.035991902799999996,文科,4,6419.0,4835,9,0.4428061178
228,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,29550,11.73,0.041563786,理科,56,17574.0,24313,11,0.8227749577
229,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,40420,11.87,0.0360097324,理科,84,35561.0,40420,13,1.0
230,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,1596761,5727.9143,278.7683118792,2011,65.5,30392,11.82,0.035991902799999996,理科,49,17659.0,25460,12,0.8377204528
231,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,2736704,5816.0,470.5474552957,2015,75.4,51000,65.81,0.0432137285,理科,88,21375.0,32359,13,0.6344901961
232,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,43106,64.77,0.0558441558,理科,84,21672.0,31216,14,0.7241683292000001
233,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,29207,11.85,0.036858006,理科,47,16917.0,22208,11,0.7603656658
234,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,2225045,5779.0,385.0224952414,2013,72.7,12924,11.87,0.0360097324,文科,15,10697.0,10080,12,0.7799442897
235,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,1296110,5720.0,226.5926573427,2010,61.5,10869,11.73,0.041563786,文科,12,8164.0,8538,8,0.7855368479000001
236,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,1625193,2018.6,805.1089864262,2012,69.2,10000,11.85,0.036858006,文科,4,2380.0,5702,9,0.5702
237,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,1963226,5758.0,340.9562348038,2012,69.2,10000,11.85,0.036858006,文科,14,7780.0,8800,10,0.88
238,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,2736704,5816.0,470.5474552957,2015,75.4,16964,65.81,0.0432137285,文科,11,4913.0,9254,10,0.5455081349
239,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,1215300,1860.0,653.3870967742,2010,61.5,10869,11.73,0.041563786,文科,4,6591.0,5563,7,0.5118226148
240,11415,中国地质大学,zhongguodizhidaxue,中国地质大学(北京),988.0,北京,1215300,1860.0,653.3870967742,2010,61.5,29550,11.73,0.041563786,理科,27,17574.0,24446,11,0.8272758037000001
241,10491,中国地质大学,zhongguodizhidaxue,中国地质大学(武汉),988.0,湖北,2466849,5799.0,425.3921365753,2014,75.6,14000,64.77,0.0558441558,文科,15,9020.0,10535,10,0.7525
242,10053,中国政法大学,zhongguozhengfadaxue,中国政法大学,2154.0,北京,2133083,2152.0,991.2095724907001,2015,75.4,16964,64.35,0.1934477379,文科,56,387.0,1740,6,0.1025701485
243,10053,中国政法大学,zhongguozhengfadaxue,中国政法大学,2154.0,北京,1787940,2069.3,864.0313149374001,2013,72.7,40420,5.8,0.16909975670000002,理科,42,805.0,3870,6,0.0957446809
244,10053,中国政法大学,zhongguozhengfadaxue,中国政法大学,2154.0,北京,1215300,1860.0,653.3870967742,2010,61.5,29550,6.2,0.1930041152,理科,39,820.0,4748,6,0.160676819
