Label,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Ranking_Scores,Media_Impact,GDP,Population,GDP_Per_Person,Distance
10230,广东外语外贸大学,11846,2012,理科,广东,广东外语外贸大学,1839,1.37,0.0280362538,5321028,10505,506.5233698239,22.5
10245,广东外语外贸大学,11846,2011,文科,广东,广东外语外贸大学,1993,1.47,0.0279757085,4601306,10440.94,440.6984428605,22.5
10246,广东外语外贸大学,11846,2014,理科,广东,广东外语外贸大学,1929,60.5,0,6216397,10644,584.0282788425,22.5
10255,广东外语外贸大学,11846,2012,文科,广东,广东外语外贸大学,1940,1.37,0.0280362538,5321028,10505,506.5233698239,22.5
10261,广东工业大学,11845,2015,文科,广东,广东工业大学,832,61.98,0,6779224,10724,632.1544199925,26.6
10264,广东工业大学,11845,2013,理科,广东,广东工业大学,4949,1.68,0,5706792,10594,538.6815178403,26.6
10268,广东工业大学,11845,2015,理科,广东,广东工业大学,6792,61.98,0,6779224,10724,632.1544199925,26.6
10271,广东工业大学,11845,2014,文科,广东,广东工业大学,1135,60.77,0.038474026,6216397,10644,584.0282788425,26.6
10277,广东工业大学,11845,2014,理科,广东,广东工业大学,7340,60.77,0.038474026,6216397,10644,584.0282788425,26.6
10286,广东海洋大学,10566,2015,理科,广东,广东海洋大学,1311,0,0,6779224,10724,632.1544199925,3.4
10287,广州中医药大学,10572,2013,文科,广东,广州中医药大学,681,2.84,0,5706792,10594,538.6815178403,24.6
10293,广州中医药大学,10572,2015,理科,广东,广州中医药大学,1299,62.59,0,6779224,10724,632.1544199925,24.6
10294,广州中医药大学,10572,2010,文科,广东,广州中医药大学,576,2.95,0,3948256,10130.1854628636,389.7516007455,24.6
10305,广州中医药大学,10572,2011,文科,广东,广州中医药大学,555,3.11,0,4601306,10440.94,440.6984428605,24.6
10319,广州中医药大学,10572,2010,理科,广东,广州中医药大学,1808,2.95,0,3948256,10130.1854628636,389.7516007455,24.6
10326,广州中医药大学,10572,2012,理科,广东,广州中医药大学,1462,3.16,0,5321028,10505,506.5233698239,24.6
10345,广州中医药大学,10572,2012,文科,广东,广州中医药大学,578,3.16,0,5321028,10505,506.5233698239,24.6
10347,广州中医药大学,10572,2015,文科,广东,广州中医药大学,463,62.59,0,6779224,10724,632.1544199925,24.6
10351,广州中医药大学,10572,2014,文科,广东,广州中医药大学,409,61.08,0,6216397,10644,584.0282788425,24.6
10371,广州中医药大学,10572,2014,理科,广东,广州中医药大学,1214,61.08,0,6216397,10644,584.0282788425,24.6
10385,广州中医药大学,10572,2013,理科,广东,广州中医药大学,1322,2.84,0,5706792,10594,538.6815178403,24.6
10402,广州中医药大学,10572,2011,理科,广东,广州中医药大学,1807,3.11,0,4601306,10440.94,440.6984428605,24.6
10431,广州医科大学,10570,2014,文科,广东,广州医科大学,324,60.6,0,6216397,10644,584.0282788425,2.4
10434,广州医科大学,10570,2010,理科,广东,广州医科大学,408,1.31,0,3948256,10130.1854628636,389.7516007455,2.4
10435,广州医科大学,10570,2014,文科,广东,广州医科大学,324,60.21,0,6216397,10644,584.0282788425,2.4
10437,广州医科大学,10570,2015,理科,广东,广州医科大学,1288,61.91,0,6779224,10724,632.1544199925,2.4
10443,广州医科大学,10570,2015,文科,广东,广州医科大学,137,61.91,0,6779224,10724,632.1544199925,2.4
10446,广州医科大学,10570,2014,理科,广东,广州医科大学,1129,60.21,0,6216397,10644,584.0282788425,2.4
10456,广州医科大学,10570,2012,理科,广东,广州医科大学,208,1.26,0,5321028,10505,506.5233698239,2.4
10467,广州医科大学,10570,2011,理科,广东,广州医科大学,310,1.36,0,4601306,10440.94,440.6984428605,2.4
10498,广州医科大学,10570,2014,理科,广东,广州医科大学,1129,60.6,0,6216397,10644,584.0282788425,2.4
10499,广州医科大学,10570,2013,理科,广东,广州医科大学,441,1.41,0,5706792,10594,538.6815178403,2.4
10531,广州大学,11078,2015,文科,广东,广州大学,2147,62.08,0.0550702028,6779224,10724,632.1544199925,21.2
10533,广州大学,11078,2013,理科,广东,广州大学,767,1.68,0.0608272506,5706792,10594,538.6815178403,21.2
10536,广州大学,11078,2014,文科,广东,广州大学,459,60.7,0.0688311688,6216397,10644,584.0282788425,21.2
10545,广州大学,11078,2015,理科,广东,广州大学,3228,62.08,0.0550702028,6779224,10724,632.1544199925,21.2
10548,广州大学,11078,2014,理科,广东,广州大学,1183,60.7,0.0688311688,6216397,10644,584.0282788425,21.2
10556,广西医科大学,10598,2015,理科,广西,广西医科大学,15,61.87,0,1567297,4754,329.6796381994,561
10559,广西医科大学,10598,2014,理科,广西,广西医科大学,10,60.62,0,1437800,4719,304.6831955923,561
10560,广西医科大学,10598,2011,理科,广西,广西医科大学,15,1.14,0,956985,4610,207.5889370933,561
10563,广西医科大学,10598,2012,理科,广西,广西医科大学,13,1.06,0,1172087,4645,252.3330462863,561
10568,广西医科大学,10598,2013,理科,广西,广西医科大学,10,1.41,0,1303510,4682,278.4087996583,561
10572,广西医科大学,10598,2010,理科,广西,广西医科大学,12,0.96,0,775916,4856,159.7850082372,561
10592,广西大学,10593,2010,理科,广西,广西大学,15,5.27,0.0269135802,775916,4856,159.7850082372,593
10594,广西大学,10593,2013,文科,广西,广西大学,6,4.79,0.0272506083,1303510,4682,278.4087996583,593
10599,广西大学,10593,2012,理科,广西,广西大学,6,4.94,0.026978852,1172087,4645,252.3330462863,593
10602,广西大学,10593,2014,文科,广西,广西大学,6,62.22,0,1437800,4719,304.6831955923,593
10610,广西大学,10593,2015,文科,广西,广西大学,6,63.35,0,1567297,4754,329.6796381994,593
10620,广西大学,10593,2012,文科,广西,广西大学,5,4.94,0.026978852,1172087,4645,252.3330462863,593
10628,广西大学,10593,2011,理科,广西,广西大学,5,4.7,0.0265991903,956985,4610,207.5889370933,593
10633,广西大学,10593,2014,理科,广西,广西大学,9,62.22,0,1437800,4719,304.6831955923,593
10653,广西大学,10593,2011,文科,广西,广西大学,4,4.7,0.0265991903,956985,4610,207.5889370933,593
10663,广西大学,10593,2013,理科,广西,广西大学,7,4.79,0.0272506083,1303510,4682,278.4087996583,593
10676,广西大学,10593,2015,理科,广西,广西大学,14,63.35,0,1567297,4754,329.6796381994,593
10713,延边大学,10184,2012,理科,吉林,延边大学,6,2.98,0,1056883,2749.41,384.4035629462,3057
10714,延边大学,10184,2014,理科,吉林,延边大学,6,61.3,0,1298146,2751.28,471.833473874,3057
10718,延边大学,10184,2010,理科,吉林,延边大学,6,3.17,0,727875,2739.55,265.6914456754,3057
10733,延边大学,10184,2015,理科,吉林,延边大学,8,62.62,0,1380381,2752,501.5919331395,3057
10740,延边大学,10184,2013,文科,吉林,延边大学,4,3.16,0,1193924,2750.4,434.0910413031,3057
10752,延边大学,10184,2014,文科,吉林,延边大学,4,61.3,0,1298146,2751.28,471.833473874,3057
10764,延边大学,10184,2011,文科,吉林,延边大学,4,2.94,0,866758,2746.6,315.5748925945,3057
10776,延边大学,10184,2013,理科,吉林,延边大学,6,3.16,0,1193924,2750.4,434.0910413031,3057
10789,延边大学,10184,2015,文科,吉林,延边大学,2,62.62,0,1380381,2752,501.5919331395,3057
10801,延边大学,10184,2010,文科,吉林,延边大学,4,3.17,0,727875,2739.55,265.6914456754,3057
10813,延边大学,10184,2011,理科,吉林,延边大学,6,2.94,0,866758,2746.6,315.5748925945,3057
10825,延边大学,10184,2012,文科,吉林,延边大学,4,2.98,0,1056883,2749.41,384.4035629462,3057
10857,成都理工大学,10616,2015,文科,四川,成都理工大学,36,62.37,0,2853666,8140,350.5732186732,1588
10858,成都理工大学,10616,2015,理科,四川,成都理工大学,64,62.37,0,2853666,8140,350.5732186732,1588
10861,新疆医科大学,10760,2015,理科,新疆,新疆医科大学,1,61.83,0,926410,2298,403.137510879,4167
10862,新疆大学,10755,2012,理科,新疆,新疆大学,4,5.48,0,661005,2208.71,299.2719732332,4866
10866,新疆大学,10755,2012,文科,新疆,新疆大学,2,5.48,0,661005,2208.71,299.2719732332,4866
10869,新疆大学,10755,2014,理科,新疆,新疆大学,2,62.29,0,836024,2264.3,369.2196263746,4866
10870,新疆大学,10755,2013,理科,新疆,新疆大学,4,5.38,0,750531,2232.78,336.1419396447,4866
10873,新疆大学,10755,2015,文科,新疆,新疆大学,2,63.47,0,926410,2298,403.137510879,4866
10887,暨南大学,10559,2012,理科,广东,暨南大学,1412,8.2,0.0803625378,5321028,10505,506.5233698239,10.2
10888,暨南大学,10559,2013,文科,广东,暨南大学,596,7.58,0.0815085158,5706792,10594,538.6815178403,10.2
10889,暨南大学,10559,2012,文科,广东,暨南大学,547,8.2,0.0803625378,5321028,10505,506.5233698239,10.2
10903,暨南大学,10559,2014,文科,广东,暨南大学,606,63.04,0.0930194805,6216397,10644,584.0282788425,10.2
10917,暨南大学,10559,2011,文科,广东,暨南大学,601,7.36,0.0680161943,4601306,10440.94,440.6984428605,10.2
10927,暨南大学,10559,2010,理科,广东,暨南大学,1253,7.1,0.0650205761,3948256,10130.1854628636,389.7516007455,10.2
10939,暨南大学,10559,2010,文科,广东,暨南大学,649,7.1,0.0650205761,3948256,10130.1854628636,389.7516007455,10.2
10957,暨南大学,10559,2011,理科,广东,暨南大学,1354,7.36,0.0680161943,4601306,10440.94,440.6984428605,10.2
10964,暨南大学,10559,2013,理科,广东,暨南大学,1418,7.58,0.0815085158,5706792,10594,538.6815178403,10.2
10984,暨南大学,10559,2015,文科,广东,暨南大学,697,64.67,0.0812792512,6779224,10724,632.1544199925,10.2
10997,暨南大学,10559,2014,理科,广东,暨南大学,1439,63.04,0.0930194805,6216397,10644,584.0282788425,10.2
10999,暨南大学,10559,2015,理科,广东,暨南大学,1419,64.67,0.0812792512,6779224,10724,632.1544199925,10.2
11031,武汉大学,10486,2013,理科,湖北,武汉大学,202,37.06,0.2199513382,2225045,5779,385.0224952414,984
11032,武汉大学,10486,2011,理科,湖北,武汉大学,174,41.07,0.2692307692,1596761,5727.9143,278.7683118792,984
11035,武汉大学,10486,2014,理科,湖北,武汉大学,208,74.8,0.2532467532,2466849,5799,425.3921365753,984
11042,武汉大学,10486,2010,文科,湖北,武汉大学,30,40.14,0.1794238683,1296110,5720,226.5926573427,984
11056,武汉大学,10486,2015,理科,湖北,武汉大学,198,80.72,0.3010920437,2736704,5816,470.5474552957,984
11069,武汉大学,10486,2012,理科,湖北,武汉大学,169,39.37,0.2223564955,1963226,5758,340.9562348038,984
11076,武汉大学,10486,2015,文科,湖北,武汉大学,45,80.72,0.3010920437,2736704,5816,470.5474552957,984
11084,武汉大学,10486,2012,文科,湖北,武汉大学,38,39.37,0.2223564955,1963226,5758,340.9562348038,984
11087,武汉大学,10486,2014,文科,湖北,武汉大学,46,74.8,0.2532467532,2466849,5799,425.3921365753,984
11092,武汉大学,10486,2010,理科,湖北,武汉大学,145,40.14,0.1794238683,1296110,5720,226.5926573427,984
11127,武汉大学,10486,2013,文科,湖北,武汉大学,41,37.06,0.2199513382,2225045,5779,385.0224952414,984
11140,武汉大学,10486,2011,文科,湖北,武汉大学,38,41.07,0.2692307692,1596761,5727.9143,278.7683118792,984
11175,武汉工程大学,10490,2014,理科,湖北,武汉工程大学,30,60.36,0,2466849,5799,425.3921365753,985
11177,武汉工程大学,10490,2015,理科,湖北,武汉工程大学,34,61.79,0,2736704,5816,470.5474552957,985
11179,武汉理工大学,10497,2014,理科,湖北,武汉理工大学,217,64.66,0.0659090909,2466849,5799,425.3921365753,981
11180,武汉理工大学,10497,2013,理科,湖北,武汉理工大学,237,9.85,0.0347931873,2225045,5779,385.0224952414,981
11182,武汉理工大学,10497,2015,理科,湖北,武汉理工大学,209,65.15,0.0439937598,2736704,5816,470.5474552957,981
11183,武汉理工大学,10497,2011,文科,湖北,武汉理工大学,16,8.82,0.0429149798,1596761,5727.9143,278.7683118792,981
11188,武汉理工大学,10497,2014,文科,湖北,武汉理工大学,20,64.66,0.0659090909,2466849,5799,425.3921365753,981
11203,武汉理工大学,10497,2013,文科,湖北,武汉理工大学,21,9.85,0.0347931873,2225045,5779,385.0224952414,981
11225,武汉理工大学,10497,2010,文科,湖北,武汉理工大学,16,8.75,0.0347325103,1296110,5720,226.5926573427,981
11228,武汉理工大学,10497,2015,文科,湖北,武汉理工大学,18,65.15,0.0439937598,2736704,5816,470.5474552957,981
11241,武汉理工大学,10497,2011,理科,湖北,武汉理工大学,204,8.82,0.0429149798,1596761,5727.9143,278.7683118792,981
11243,武汉理工大学,10497,2012,理科,湖北,武汉理工大学,200,9.11,0.0344410876,1963226,5758,340.9562348038,981
11270,武汉理工大学,10497,2010,理科,湖北,武汉理工大学,184,8.75,0.0347325103,1296110,5720,226.5926573427,981
11283,武汉理工大学,10497,2012,文科,湖北,武汉理工大学,16,9.11,0.0344410876,1963226,5758,340.9562348038,981
11323,汕头大学,10560,2013,文科,广东,汕头大学,305,2.57,0,5706792,10594,538.6815178403,427
11324,汕头大学,10560,2014,文科,广东,汕头大学,297,60.99,0,6216397,10644,584.0282788425,427
11329,汕头大学,80001,2012,理科,广东,汕头大学（汕头大学医）,242,1.66,0,5321028,10505,506.5233698239,427
11341,汕头大学,10560,2011,文科,广东,汕头大学,327,1.78,0,4601306,10440.94,440.6984428605,427
11345,汕头大学,80001,2014,理科,广东,汕头大学(汕头大学医),242,60.99,0,6216397,10644,584.0282788425,427
11349,汕头大学,10560,2013,理科,广东,汕头大学,664,2.57,0,5706792,10594,538.6815178403,427
11361,汕头大学,10560,2011,理科,广东,汕头大学,675,1.78,0,4601306,10440.94,440.6984428605,427
11369,汕头大学,10560,2015,理科,广东,汕头大学,657,62.05,0,6779224,10724,632.1544199925,427
11377,汕头大学,10560,2015,文科,广东,汕头大学,300,62.05,0,6779224,10724,632.1544199925,427
11389,汕头大学,10560,2014,理科,广东,汕头大学,652,60.99,0,6216397,10644,584.0282788425,427
11397,汕头大学,10560,2012,理科,广东,汕头大学,662,1.66,0,5321028,10505,506.5233698239,427
11399,汕头大学,10560,2012,文科,广东,汕头大学,303,1.66,0,5321028,10505,506.5233698239,427
11414,汕头大学,10560,2010,理科,广东,汕头大学,640,1.81,0,3948256,10130.1854628636,389.7516007455,427
11423,汕头大学,80001,2013,理科,广东,汕头大学（汕头大学医学）,242,2.57,0,5706792,10594,538.6815178403,427
11436,汕头大学,10560,2010,文科,广东,汕头大学,354,1.81,0,3948256,10130.1854628636,389.7516007455,427
11467,汕头大学,80001,2010,理科,广东,汕头大学（汕头大学医）,246,1.81,0,3948256,10130.1854628636,389.7516007455,427
11479,汕头大学,80001,2015,理科,广东,汕头大学(汕头大学医),240,62.05,0,6779224,10724,632.1544199925,427
11481,汕头大学,80001,2011,理科,广东,汕头大学（汕头大学医）,246,1.78,0,4601306,10440.94,440.6984428605,427
11515,江南大学,10295,2014,文科,江苏,江南大学,5,62.47,0,5916175,7939.49,745.1580643089,1483
11516,江南大学,10295,2013,理科,江苏,江南大学,46,6.2,0,5405822,7919.98,682.555006452,1483
11521,江南大学,10295,2011,理科,江苏,江南大学,25,5.37,0,4142548,7869.34,526.4161924634,1483
11524,江南大学,10295,2010,文科,江苏,江南大学,21,5.45,0,3445730,7810.269,441.1794267265,1483
11536,江南大学,10295,2013,文科,江苏,江南大学,5,6.2,0,5405822,7919.98,682.555006452,1483
11553,江南大学,10295,2015,理科,江苏,江南大学,53,63.78,0,6508832,7960,817.6924623116,1483
11561,江南大学,10295,2011,文科,江苏,江南大学,23,5.37,0,4142548,7869.34,526.4161924634,1483
