,UniversityNo,University_Name_Location,Distance,Province,GDP,Population,GDP_Per_Person,Year,Ranking_Scores,Media_Impact,Topic,Plan_Number,Last_Lowest_Ranking,Label,Lowest,Highest,ave,Plan,NO
823,10572,广州中医药大学,24.6,广东,5706792,10594,538.6815178403,2013,2.84,0,理科,1322,29207,26,481,529,509,180,专科
824,11078,广州大学,21.2,广东,6779224,10724,632.1544199925,2015,62.08,0.0550702028,文科,2147,12935,25,,,584,,第一批
825,11078,广州大学,21.2,广东,6779224,10724,632.1544199925,2015,62.08,0.0550702028,文科,2147,12935,25,,,571,,第二批
826,11078,广州大学,21.2,广东,6779224,10724,632.1544199925,2015,62.08,0.0550702028,理科,3228,41165,33,,,571,,第一批
827,11078,广州大学,21.2,广东,6779224,10724,632.1544199925,2015,62.08,0.0550702028,理科,3228,41165,33,,,553,,第二批
828,11078,广州大学,21.2,广东,6216397,10644,584.0282788425,2014,60.7,0.0688311688,理科,1183,40420,30,569,613,580,832,第一批
829,11078,广州大学,21.2,广东,6216397,10644,584.0282788425,2014,60.7,0.0688311688,理科,1183,40420,30,527,596,563,2885,第二批
830,11078,广州大学,21.2,广东,6216397,10644,584.0282788425,2014,60.7,0.0688311688,理科,1183,40420,30,460,538,492,692,专科
831,10598,广西医科大学,561,广西,1567297,4754,329.6796381994,2015,61.87,0,理科,15,35759,31,,,580,,第一批
832,10598,广西医科大学,561,广西,1437800,4719,304.6831955923,2014,60.62,0,理科,10,25725,29,587,604,594,10,第一批
833,10598,广西医科大学,561,广西,956985,4610,207.5889370933,2011,1.14,0,理科,15,28884,24,625,648,634,10,第一批
834,10598,广西医科大学,561,广西,1172087,4645,252.3330462863,2012,1.06,0,理科,13,30392,24,568,590,573,13,第一批
835,10598,广西医科大学,561,广西,1303510,4682,278.4087996583,2013,1.41,0,理科,10,26421,23,588,604,592,11,第一批
836,10598,广西医科大学,561,广西,1303510,4682,278.4087996583,2013,1.41,0,理科,10,26421,23,420,474,435,5,专科
837,10593,广西大学,593,广西,1303510,4682,278.4087996583,2013,4.79,0.0272506083,文科,6,10000,19,589,595,592,2,第一批
838,10593,广西大学,593,广西,1172087,4645,252.3330462863,2012,4.94,0.026978852,理科,6,30392,25,569,577,574,3,第一批
839,10593,广西大学,593,广西,1437800,4719,304.6831955923,2014,62.22,0,文科,6,12924,21,595,595,595,3,第一批
840,10593,广西大学,593,广西,1567297,4754,329.6796381994,2015,63.35,0,文科,6,12550,25,,,585,,第一批
841,10593,广西大学,593,广西,1172087,4645,252.3330462863,2012,4.94,0.026978852,文科,5,10919,21,580,580,580,1,第一批
842,10593,广西大学,593,广西,956985,4610,207.5889370933,2011,4.7,0.0265991903,理科,5,29340,24,621,638,626,12,第一批
843,10593,广西大学,593,广西,1437800,4719,304.6831955923,2014,62.22,0,理科,9,40420,29,574,587,579,7,第一批
844,10593,广西大学,593,广西,1303510,4682,278.4087996583,2013,4.79,0.0272506083,理科,7,29207,26,588,603,596,2,第一批
845,10593,广西大学,593,广西,1567297,4754,329.6796381994,2015,63.35,0,理科,14,35279,32,,,577,,第一批
846,10184,延边大学,3057,吉林,1056883,2749.41,384.4035629462,2012,2.98,0,理科,6,30392,25,569,596,582,2,第一批
847,10184,延边大学,3057,吉林,1298146,2751.28,471.833473874,2014,61.3,0,理科,6,40420,31,582,599,593,3,第一批
848,10184,延边大学,3057,吉林,1380381,2752,501.5919331395,2015,62.62,0,理科,8,43106,34,,,576,,第一批
849,10184,延边大学,3057,吉林,1298146,2751.28,471.833473874,2014,61.3,0,文科,4,12924,21,595,595,595,1,第一批
850,10184,延边大学,3057,吉林,1193924,2750.4,434.0910413031,2013,3.16,0,理科,6,29207,26,589,589,589,1,第一批
851,10184,延边大学,3057,吉林,1380381,2752,501.5919331395,2015,62.62,0,文科,2,14000,26,,,583,,第一批
852,10184,延边大学,3057,吉林,866758,2746.6,315.5748925945,2011,2.94,0,理科,6,29550,24,,629,629,1,第一批
853,10184,延边大学,3057,吉林,1056883,2749.41,384.4035629462,2012,2.98,0,文科,4,10919,21,582,582,582,1,第一批
854,10559,暨南大学,10.2,广东,5321028,10505,506.5233698239,2012,8.2,0.0803625378,理科,1412,11312,16,577,629,601,1354,第一批
855,10559,暨南大学,10.2,广东,5706792,10594,538.6815178403,2013,7.58,0.0815085158,文科,596,3035,11,597,636,619,552,第一批
856,10559,暨南大学,10.2,广东,5321028,10505,506.5233698239,2012,8.2,0.0803625378,文科,547,2693,13,591,636,612,600,第一批
857,10559,暨南大学,10.2,广东,6216397,10644,584.0282788425,2014,63.04,0.0930194805,文科,606,2531,11,602,641,625,599,第一批
858,10559,暨南大学,10.2,广东,5706792,10594,538.6815178403,2013,7.58,0.0815085158,理科,1418,11744,15,595,650,619,1413,第一批
859,10559,暨南大学,10.2,广东,6779224,10724,632.1544199925,2015,64.67,0.0812792512,文科,697,2572,18,615,,619,,第一批
860,10559,暨南大学,10.2,广东,6216397,10644,584.0282788425,2014,63.04,0.0930194805,理科,1439,11843,18,591,646,616,1418,第一批
861,10559,暨南大学,10.2,广东,6779224,10724,632.1544199925,2015,64.67,0.0812792512,理科,1419,12050,20,604,,611,,第一批
862,10486,武汉大学,984,湖北,2225045,5779,385.0224952414,2013,37.06,0.2199513382,理科,202,9602,12,610,660,634,170,第一批
863,10486,武汉大学,984,湖北,1596761,5727.9143,278.7683118792,2011,41.07,0.2692307692,理科,174,5971,13,655,678,662,153,第一批
864,10486,武汉大学,984,湖北,2466849,5799,425.3921365753,2014,74.8,0.2532467532,理科,208,7178,14,603,657,630,204,第一批
865,10486,武汉大学,984,湖北,1963226,5758,340.9562348038,2012,39.37,0.2223564955,理科,169,6495,14,598,653,621,183,第一批
866,10486,武汉大学,984,湖北,2736704,5816,470.5474552957,2015,80.72,0.3010920437,文科,45,1040,10,,,623,,提前批
867,10486,武汉大学,984,湖北,1963226,5758,340.9562348038,2012,39.37,0.2223564955,文科,38,1373,12,617,638,624,39,第一批
868,10486,武汉大学,984,湖北,2466849,5799,425.3921365753,2014,74.8,0.2532467532,文科,46,1303,8,611,648,634,42,第一批
869,10486,武汉大学,984,湖北,2225045,5779,385.0224952414,2013,37.06,0.2199513382,文科,41,2172,8,615,643,627,39,第一批
870,10486,武汉大学,984,湖北,1596761,5727.9143,278.7683118792,2011,41.07,0.2692307692,文科,38,1245,11,631,646,635,36,第一批
871,10486,武汉大学,984,湖北,1596761,5727.9143,278.7683118792,2011,41.07,0.2692307692,文科,38,1245,11,,638,629,8,不详
872,10490,武汉工程大学,985,湖北,2736704,5816,470.5474552957,2015,61.79,0,理科,34,43106,34,557,,,,第一批
873,10490,武汉工程大学,985,湖北,2736704,5816,470.5474552957,2015,61.79,0,理科,34,43106,34,515,,517,,第二批
874,10497,武汉理工大学,981,湖北,2466849,5799,425.3921365753,2014,64.66,0.0659090909,理科,217,18663,21,585,619,604,239,第一批
875,10497,武汉理工大学,981,湖北,2225045,5779,385.0224952414,2013,9.85,0.0347931873,理科,237,17073,19,588,618,607,198,第一批
876,10497,武汉理工大学,981,湖北,1596761,5727.9143,278.7683118792,2011,8.82,0.0429149798,文科,16,8436,21,600,609,602,17,第一批
877,10497,武汉理工大学,981,湖北,2466849,5799,425.3921365753,2014,64.66,0.0659090909,文科,20,9038,17,583,607,601,21,第一批
878,10497,武汉理工大学,981,湖北,2225045,5779,385.0224952414,2013,9.85,0.0347931873,文科,21,8237,18,578,606,596,16,第一批
879,10497,武汉理工大学,981,湖北,1596761,5727.9143,278.7683118792,2011,8.82,0.0429149798,理科,204,16887,19,636,651,639,185,第一批
880,10497,武汉理工大学,981,湖北,1963226,5758,340.9562348038,2012,9.11,0.0344410876,理科,200,19066,19,563,607,589,205,第一批
881,10497,武汉理工大学,981,湖北,1963226,5758,340.9562348038,2012,9.11,0.0344410876,文科,16,8855,20,585,602,590,16,第一批
882,10560,汕头大学,427,广东,5706792,10594,538.6815178403,2013,2.57,0,文科,305,10000,19,568,624,591,303,第一批
883,10560,汕头大学,427,广东,6216397,10644,584.0282788425,2014,60.99,0,文科,297,10280,19,582,634,599,311,第一批
884,10560,汕头大学,427,广东,4601306,10440.94,440.6984428605,2011,1.78,0,文科,327,10851,23,595,628,600,322,第一批
885,10560,汕头大学,427,广东,5706792,10594,538.6815178403,2013,2.57,0,理科,664,29207,25,570,657,595,892,第一批
886,10560,汕头大学,427,广东,4601306,10440.94,440.6984428605,2011,1.78,0,理科,675,29498,24,621,662,630,869,第一批
887,10560,汕头大学,427,广东,6779224,10724,632.1544199925,2015,62.05,0,理科,657,29225,27,575,,589,,第一批
888,10560,汕头大学,427,广东,6779224,10724,632.1544199925,2015,62.05,0,文科,300,10167,22,587,,590,,第一批
889,10560,汕头大学,427,广东,6216397,10644,584.0282788425,2014,60.99,0,理科,652,31117,27,569,646,594,917,第一批
890,10560,汕头大学,427,广东,5321028,10505,506.5233698239,2012,1.66,0,理科,662,30392,25,549,619,579,923,第一批
891,10560,汕头大学,427,广东,5321028,10505,506.5233698239,2012,1.66,0,文科,303,10919,21,561,612,584,326,第一批
892,10295,江南大学,1483,江苏,5916175,7939.49,745.1580643089,2014,62.47,0,文科,5,7238,18,595,613,604,5,第一批
893,10295,江南大学,1483,江苏,5405822,7919.98,682.555006452,2013,6.2,0,理科,46,29183,23,585,611,592,41,第一批
894,10295,江南大学,1483,江苏,4142548,7869.34,526.4161924634,2011,5.37,0,理科,25,29069,24,621,639,626,24,第一批
895,10295,江南大学,1483,江苏,5405822,7919.98,682.555006452,2013,6.2,0,文科,5,7741,16,595,600,598,8,第一批
896,10295,江南大学,1483,江苏,6508832,7960,817.6924623116,2015,63.78,0,理科,53,31628,28,,,581,,第一批
897,10295,江南大学,1483,江苏,4142548,7869.34,526.4161924634,2011,5.37,0,文科,23,9155,21,600,609,602,21,第一批
898,10295,江南大学,1483,江苏,4911027,7898.8006682342,621.7433767825,2012,6.11,0,文科,8,8462,19,582,599,590,22,第一批
899,10295,江南大学,1483,江苏,5916175,7939.49,745.1580643089,2014,62.47,0,理科,47,27181,28,585,609,591,50,第一批
900,10295,江南大学,1483,江苏,4911027,7898.8006682342,621.7433767825,2012,6.11,0,理科,41,30392,25,568,588,575,25,第一批
901,10299,江苏大学,1516,江苏,5916175,7939.49,745.1580643089,2014,61.81,0,理科,42,40420,31,561,595,582,40,第一批
902,10299,江苏大学,1516,江苏,4142548,7869.34,526.4161924634,2011,3.55,0,理科,40,26621,24,624,641,629,40,第一批
903,10299,江苏大学,1516,江苏,5405822,7919.98,682.555006452,2013,3.82,0,理科,40,29027,26,585,613,594,37,第一批
904,10299,江苏大学,1516,江苏,4911027,7898.8006682342,621.7433767825,2012,3.4,0,理科,40,30392,25,568,588,576,40,第一批
905,10299,江苏大学,1516,江苏,6508832,7960,817.6924623116,2015,62.96,0,理科,42,43106,33,,,569,,第一批
906,10421,江西财经大学,792,江西,1570859,4542,345.8518273888,2015,62.24,0,理科,90,34075,28,569,,580,,第一批
907,10421,江西财经大学,792,江西,1570859,4542,345.8518273888,2015,62.24,0,文科,56,9931,22,587,,593,,第一批
908,10163,沈阳药科大学,2755,辽宁,2484643,4389,566.1068580542,2013,1.81,0,理科,12,29207,26,579,596,584,9,第一批
909,10163,沈阳药科大学,2755,辽宁,2484643,4389,566.1068580542,2013,1.81,0,理科,12,29207,26,533,576,552,30,第二批
910,10163,沈阳药科大学,2755,辽宁,2222670,4383,507.1115674196,2012,1.47,0,理科,9,30392,25,572,576,575,8,第一批
911,10163,沈阳药科大学,2755,辽宁,2222670,4383,507.1115674196,2012,1.47,0,理科,9,30392,25,511,562,532,28,第二批
912,10163,沈阳药科大学,2755,辽宁,2222670,4383,507.1115674196,2012,1.47,0,理科,9,30392,25,379,455,421,10,专科
913,10163,沈阳药科大学,2755,辽宁,1845727,4375,421.8804571429,2011,1.59,0,理科,10,24363,24,397,634,627,3,第一批
914,10163,沈阳药科大学,2755,辽宁,1845727,4375,421.8804571429,2011,1.59,0,理科,10,24363,24,586,616,601,20,第二批
915,10163,沈阳药科大学,2755,辽宁,2707765,4390,616.8029612756,2014,60.76,0,理科,12,40420,31,574,595,582,11,第一批
916,10163,沈阳药科大学,2755,辽宁,2707765,4390,616.8029612756,2014,60.76,0,理科,12,40420,31,526,567,546,23,第二批
917,10163,沈阳药科大学,2755,辽宁,2862658,4391,651.9375996356,2015,61.94,0,理科,6,43106,32,,,574,,第一批
918,10163,沈阳药科大学,2755,辽宁,2862658,4391,651.9375996356,2015,61.94,0,理科,6,43106,32,,,538,,第二批
919,10080,河北工业大学,2106,河北,2942115,7384,398.4446099675,2015,62.98,0,理科,20,38753,30,,,572,,第一批
920,10080,河北工业大学,2106,河北,2451576,7240.51,338.5916185462,2012,3.34,0,理科,20,25756,25,573,583,577,10,第一批
921,10080,河北工业大学,2106,河北,2039426,7193.6,283.5056161032,2011,3.05,0,理科,10,24555,22,626,636,628,11,第一批
922,10080,河北工业大学,2106,河北,2830141,7332.61,385.9663885029,2014,61.31,0,理科,20,40420,30,574,594,581,20,第一批
923,10080,河北工业大学,2106,河北,2657501,7287.51,364.6651599792,2013,2.96,0,理科,20,29207,26,584,608,591,20,第一批
924,10294,河海大学,1381,江苏,6508832,7960,817.6924623116,2015,64.85,0,文科,12,11668,23,583,,592,,第一批
925,10294,河海大学,1381,江苏,5405822,7919.98,682.555006452,2013,8.33,0,理科,102,22297,22,585,623,600,87,第一批
926,10294,河海大学,1381,江苏,6508832,7960,817.6924623116,2015,64.85,0,理科,106,28859,26,577,,587,,第一批
927,10294,河海大学,1381,江苏,5916175,7939.49,745.1580643089,2014,63.37,0,理科,98,25049,27,569,625,596,102,第一批
928,10294,河海大学,1381,江苏,5405822,7919.98,682.555006452,2013,8.33,0,文科,10,7010,18,597,610,601,8,第一批
929,10294,河海大学,1381,江苏,4911027,7898.8006682342,621.7433767825,2012,8.95,0,理科,88,23884,22,573,615,584,81,第一批
930,10294,河海大学,1381,江苏,4142548,7869.34,526.4161924634,2011,8.44,0,理科,81,25777,22,625,650,633,77,第一批
931,10294,河海大学,1381,江苏,4142548,7869.34,526.4161924634,2011,8.44,0,文科,13,9137,20,598,613,604,11,第一批
932,10294,河海大学,1381,江苏,4911027,7898.8006682342,621.7433767825,2012,8.95,0,文科,8,7773,18,588,597,591,13,第一批
933,10294,河海大学,1381,江苏,5916175,7939.49,745.1580643089,2014,63.37,0,文科,14,9495,20,597,617,606,10,第一批
934,10335,浙江大学,1299,浙江,3466533,5477,632.9255066642,2013,54.27,0.2822384428,文科,17,163,5,628,653,646,16,第一批
935,10335,浙江大学,1299,浙江,3231885,5463,591.5952773202,2012,56.1,0.252265861,理科,80,501,2,628,662,649,114,第一批
936,10335,浙江大学,1299,浙江,3756849,5498,683.3119316115,2014,82.18,0.2857142857,理科,106,527,4,645,678,665,95,第一批
937,10335,浙江大学,1299,浙江,3756849,5498,683.3119316115,2014,82.18,0.2857142857,文科,32,248,5,632,659,649,17,第一批
938,10335,浙江大学,1299,浙江,2772231,5446.51,508.9921803136,2011,52.91,0.2611336032,理科,74,533,3,682,693,683,73,第一批
939,10335,浙江大学,1299,浙江,2772231,5446.51,508.9921803136,2011,52.91,0.2611336032,文科,16,310,5,629,655,647,12,第一批
940,10335,浙江大学,1299,浙江,3466533,5477,632.9255066642,2013,54.27,0.2822384428,理科,88,487,3,647,680,668,94,第一批
941,10335,浙江大学,1299,浙江,4015350,5508,729.0032679739,2015,80.45,0.2620436817,文科,21,230,5,,,646,,第一批
942,10335,浙江大学,1299,浙江,3231885,5463,591.5952773202,2012,56.1,0.252265861,文科,16,210,3,628,647,641,16,第一批
943,10335,浙江大学,1299,浙江,4015350,5508,729.0032679739,2015,80.45,0.2620436817,理科,86,552,5,,,663,,第一批
944,10338,浙江理工大学,1281,浙江,4015350,5508,729.0032679739,2015,62.25,0,理科,130,43106,33,,,567,,第一批
945,10338,浙江理工大学,1281,浙江,4015350,5508,729.0032679739,2015,62.25,0,文科,35,14000,26,,,585,,第一批
946,10589,海南大学,591,海南,252266,877.38,287.5219403223,2012,4.76,0.0435045317,理科,140,30392,25,555,596,564,162,第一批
947,10589,海南大学,591,海南,206450,868.55,237.6950089229,2011,4.75,0.0353036437,文科,53,10550,23,595,610,600,17,第一批
948,10589,海南大学,591,海南,285554,886.55,322.0957644803,2013,3.99,0.0454987835,文科,43,10000,19,585,607,589,52,第一批
949,10589,海南大学,591,海南,206450,868.55,237.6950089229,2011,4.75,0.0353036437,理科,162,27559,24,621,647,627,19,第一批
950,10589,海南大学,591,海南,252266,877.38,287.5219403223,2012,4.76,0.0435045317,文科,52,10919,21,558,591,579,52,第一批
951,10589,海南大学,591,海南,314646,895.28,351.4498257528,2014,61.81,0.0396103896,文科,34,12924,21,591,610,594,43,第一批
952,10589,海南大学,591,海南,314646,895.28,351.4498257528,2014,61.81,0.0396103896,理科,96,40420,31,558,635,576,119,第一批
953,10589,海南大学,591,海南,285554,886.55,322.0957644803,2013,3.99,0.0454987835,理科,119,29207,26,571,605,583,123,第一批
954,10590,深圳大学,102,广东,6779224,10724,632.1544199925,2015,63.37,0.0647425897,理科,2017,21927,24,586,,593,,第一批
955,10590,深圳大学,102,广东,6779224,10724,632.1544199925,2015,63.37,0.0647425897,理科,2017,21927,24,,,562,,第二批
956,10590,深圳大学,102,广东,6216397,10644,584.0282788425,2014,61.46,0.0753246753,理科,1211,25130,23,574,617,595,673,第一批
957,10590,深圳大学,102,广东,6216397,10644,584.0282788425,2014,61.46,0.0753246753,理科,1211,25130,23,504,638,573,3056,第二批
958,10590,深圳大学,102,广东,6779224,10724,632.1544199925,2015,63.37,0.0647425897,文科,422,6901,19,596,,601,,第一批
959,10590,深圳大学,102,广东,6779224,10724,632.1544199925,2015,63.37,0.0647425897,文科,422,6901,19,,,580,,第二批
960,10003,清华大学,2127,北京,1411358,1961.9,719.3832509302,2011,94.72,0.8825910931,理科,27,110,0,694,709,,53,第一批
961,10003,清华大学,2127,北京,1787940,2069.3,864.0313149374,2013,96.81,0.9756690998,文科,4,16,0,647,682,666,8,第一批
962,10003,清华大学,2127,北京,1787940,2069.3,864.0313149374,2013,96.81,0.9756690998,理科,63,96,0,664,705,682,56,第一批
963,10003,清华大学,2127,北京,1625193,2018.6,805.1089864262,2012,96.18,0.8989728097,理科,49,95,0,646,680,667,43,第一批
964,10003,清华大学,2127,北京,1625193,2018.6,805.1089864262,2012,96.18,0.8989728097,文科,4,28,0,608,657,635,3,第一批
965,10003,清华大学,2127,北京,2133083,2152,991.2095724907,2015,97.8,0.968798752,理科,60,100,1,676,,683,,第一批
966,10003,清华大学,2127,北京,2133083,2152,991.2095724907,2015,97.8,0.968798752,文科,4,10,0,671,,676,,第一批
967,10003,清华大学,2127,北京,1411358,1961.9,719.3832509302,2011,94.72,0.8825910931,文科,2,14,1,668,673,670,2,第一批
968,10003,清华大学,2127,北京,1950056,2114.8,922.0994893134,2014,98.25,0.9561688312,理科,64,111,0,661,710,679,64,第一批
969,10003,清华大学,2127,北京,1950056,2114.8,922.0994893134,2014,98.25,0.9561688312,文科,4,14,0,657,677,671,6,第一批
970,10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,33929,27,577,596,587,13,第一批
971,10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,33929,27,577,596,587,13,第一批
972,10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,33929,27,577,596,587,13,第一批
973,10343,温州医科大学,1215,浙江,3756849,5498,683.3119316115,2014,60.78,0,理科,15,33929,27,577,596,587,13,第一批
974,10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,30657,32,,,582,,第一批
975,10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,30657,32,,,582,,第一批
976,10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,30657,32,,,582,,第一批
977,10343,温州医科大学,1215,浙江,4015350,5508,729.0032679739,2015,62.13,0,理科,16,30657,32,,,582,,第一批
978,10541,湖南中医药大学,657,湖南,2215423,6638.93,333.7018164072,2013,0.89,0,理科,10,29207,26,586,594,588,10,第一批
979,10541,湖南中医药大学,657,湖南,2215423,6638.93,333.7018164072,2013,0.89,0,理科,10,29207,26,534,580,555,40,第二批
980,10541,湖南中医药大学,657,湖南,2704846,6737,401.4911681757,2015,61.8,0,理科,3,32720,28,,,574,,第一批
981,10541,湖南中医药大学,657,湖南,2704846,6737,401.4911681757,2015,61.8,0,理科,3,32720,28,,,551,,第二批
982,10541,湖南中医药大学,657,湖南,1603796,6570.1,244.10526476,2011,0.91,0,理科,10,29105,23,,628,625,7,第一批
983,10541,湖南中医药大学,657,湖南,1603796,6570.1,244.10526476,2011,0.91,0,理科,10,29105,23,593,619,601,23,第二批
984,10541,湖南中医药大学,657,湖南,2450167,6690.6,366.2103548262,2014,60.41,0,理科,6,36434,28,575,606,583,11,第一批
