,Unnamed: 0,University_Name,UniversityNo,Year,Topic,Province,University_Name_Location,Plan_Number,Lowest_Ranking,Score,Ranking_Scores,Media_Impact,GDP,Population,Student_Population,GDP_Per_Person,X1A_Number,Ranking_Percentage,University_Name_Pinyin,Distance,Plan_Number_Total,New_Label,Label,Lowest,Last_Ranking,Average_Ranking
886,11243,武汉理工大学,10497,2013,0,湖北,武汉理工大学,21,9038,598,9.85,0.0347931873479319,2225045,5779.0,72.7,385.02249524139097,12924,0.699319096255029,wuhanligongdaxue,981.0,5553.0,23.0,23.0,578.0,8237.0,8509.333333333334
887,11270,武汉理工大学,10497,2012,0,湖北,武汉理工大学,16,8237,593,9.11,0.0344410876132931,1963226,5758.0,69.2,340.956234803751,10000,0.8237,wuhanligongdaxue,981.0,12827.0,24.0,25.0,585.0,8855.0,8645.5
888,11283,武汉理工大学,10497,2012,1,湖北,武汉理工大学,200,17073,602,9.11,0.0344410876132931,1963226,5758.0,69.2,340.956234803751,29207,0.5845516485773959,wuhanligongdaxue,981.0,17249.0,30.0,30.0,563.0,19066.0,17976.5
889,11323,汕头大学,10560,2015,0,广东,汕头大学,300,9258,585,62.05,0.0,6779224,10724.0,75.4,632.15441999254,16964,0.5457439283187929,shantoudaxue,427.0,3034.0,28.0,28.0,587.0,10167.0,10443.4
890,11324,汕头大学,10560,2013,1,广东,汕头大学,664,31117,580,2.57,0.0,5706792,10594.0,72.7,538.681517840287,40420,0.769841662543295,shantoudaxue,427.0,26558.0,38.0,36.0,570.0,29207.0,29699.0
891,11345,汕头大学,10560,2014,1,广东,汕头大学,652,29225,575,60.99,0.0,6216397,10644.0,75.6,584.0282788425401,43106,0.677979863592075,shantoudaxue,427.0,28236.0,35.0,35.0,569.0,31117.0,30053.5
892,11361,汕头大学,10560,2012,1,广东,汕头大学,662,29207,585,1.66,0.0,5321028,10505.0,69.2,506.52336982389295,29207,1.0,shantoudaxue,427.0,35601.0,39.0,39.0,549.0,30392.0,29945.0
893,11374,汕头大学,10560,2011,1,广东,汕头大学,675,30392,568,1.78,0.0,4601306,10440.94,65.5,440.69844286050903,30392,1.0,shantoudaxue,427.0,9832.0,35.0,35.0,621.0,29498.0,29498.0
894,11377,汕头大学,10560,2011,0,广东,汕头大学,327,10919,580,1.78,0.0,4601306,10440.94,65.5,440.69844286050903,10919,1.0,shantoudaxue,427.0,6371.0,28.0,28.0,595.0,10851.0,10851.0
895,11389,汕头大学,10560,2012,0,广东,汕头大学,303,10000,589,1.66,0.0,5321028,10505.0,69.2,506.52336982389295,10000,1.0,shantoudaxue,427.0,16205.0,27.0,27.0,561.0,10919.0,10885.0
896,11397,汕头大学,10560,2013,0,广东,汕头大学,305,10280,595,2.57,0.0,5706792,10594.0,72.7,538.681517840287,12924,0.7954193748065609,shantoudaxue,427.0,5929.0,25.0,24.0,568.0,10000.0,10590.0
897,11399,汕头大学,10560,2014,0,广东,汕头大学,297,10167,587,60.99,0.0,6216397,10644.0,75.6,584.0282788425401,14000,0.7262142857142858,shantoudaxue,427.0,13995.0,27.0,26.0,582.0,10280.0,10512.5
898,11436,汕头大学,10560,2015,1,广东,汕头大学,657,27199,602,62.05,0.0,6779224,10724.0,75.4,632.15441999254,51000,0.5333137254901961,shantoudaxue,427.0,17247.0,35.0,35.0,575.0,29225.0,29887.8
900,11521,江南大学,10295,2013,0,江苏,江南大学,5,7238,603,6.2,0.0,5405822,7919.98,72.7,682.555006452037,12924,0.5600433302383161,jiangnandaxue,1483.0,2472.0,24.0,20.0,595.0,7741.0,8452.666666666666
901,11524,江南大学,10295,2012,0,江苏,江南大学,8,7741,595,6.11,0.0,4911027,7898.800668234179,69.2,621.743376782527,10000,0.7741,jiangnandaxue,1483.0,10381.0,24.0,24.0,582.0,8462.0,8808.5
902,11536,江南大学,10295,2011,0,江苏,江南大学,23,8462,586,5.37,0.0,4142548,7869.34,65.5,526.416192463409,10919,0.7749793937173729,jiangnandaxue,1483.0,3301.0,25.0,25.0,600.0,9155.0,9155.0
903,11553,江南大学,10295,2012,1,江苏,江南大学,41,29183,585,6.11,0.0,4911027,7898.800668234179,69.2,621.743376782527,29207,0.9991782791796491,jiangnandaxue,1483.0,35601.0,39.0,39.0,568.0,30392.0,29730.5
904,11561,江南大学,10295,2014,1,江苏,江南大学,47,31628,572,62.47,0.0,5916175,7939.49,75.6,745.1580643089169,43106,0.733726163411126,jiangnandaxue,1483.0,28663.0,39.0,37.0,585.0,27181.0,28956.25
905,11578,江南大学,10295,2014,0,江苏,江南大学,5,9454,588,62.47,0.0,5916175,7939.49,75.6,745.1580643089169,14000,0.675285714285714,jiangnandaxue,1483.0,13995.0,24.0,26.0,595.0,7238.0,8149.0
906,11583,江南大学,10295,2011,1,江苏,江南大学,25,30392,568,5.37,0.0,4142548,7869.34,65.5,526.416192463409,30392,1.0,jiangnandaxue,1483.0,9832.0,35.0,35.0,621.0,29069.0,29069.0
907,11598,江南大学,10295,2013,1,江苏,江南大学,46,27181,585,6.2,0.0,5405822,7919.98,72.7,682.555006452037,40420,0.6724641266699649,jiangnandaxue,1483.0,25459.0,33.0,33.0,585.0,29183.0,29548.0
908,11636,江苏大学,10299,2014,1,江苏,江苏大学,42,43106,560,61.81,0.0,5916175,7939.49,75.6,745.1580643089169,43106,1.0,jiangsudaxue,1516.0,56158.0,43.0,43.0,561.0,40420.0,31615.0
910,11643,江苏大学,10299,2013,1,江苏,江苏大学,40,40420,574,3.82,0.0,5405822,7919.98,72.7,682.555006452037,40420,1.0,jiangsudaxue,1516.0,36352.0,35.0,38.0,585.0,29027.0,28680.0
911,11645,江苏大学,10299,2011,1,江苏,江苏大学,40,30392,568,3.55,0.0,4142548,7869.34,65.5,526.416192463409,30392,1.0,jiangsudaxue,1516.0,9832.0,34.0,35.0,624.0,26621.0,26621.0
912,11664,江苏大学,10299,2012,1,江苏,江苏大学,40,29027,585,3.4,0.0,4911027,7898.800668234179,69.2,621.743376782527,29207,0.993837093847365,jiangsudaxue,1516.0,35601.0,39.0,39.0,568.0,30392.0,28506.5
913,11674,江西财经大学,10421,2015,0,江西,江西财经大学,56,9325,585,62.24,0.0,1570859,4542.0,75.4,345.851827388815,16964,0.5496934685215751,jiangxicaijingdaxue,792.0,3034.0,28.0,28.0,587.0,9931.0,9931.0
914,11684,江西财经大学,10421,2015,1,江西,江西财经大学,90,27812,601,62.24,0.0,1570859,4542.0,75.4,345.851827388815,51000,0.5453333333333329,jiangxicaijingdaxue,792.0,17377.0,36.0,36.0,569.0,34075.0,34075.0
915,11689,沈阳药科大学,10163,2011,1,辽宁,沈阳药科大学,10,30392,568,1.59,0.0,1845727,4375.0,65.5,421.880457142857,30392,1.0,shenyangyaokedaxue,2755.0,9832.0,35.0,35.0,397.0,24363.0,24363.0
916,11689,沈阳药科大学,10163,2011,1,辽宁,沈阳药科大学,10,30392,568,1.59,0.0,1845727,4375.0,65.5,421.880457142857,30392,1.0,shenyangyaokedaxue,2755.0,9832.0,35.0,35.0,586.0,24363.0,24363.0
917,11694,沈阳药科大学,10163,2012,1,辽宁,沈阳药科大学,9,29207,585,1.47,0.0,2222670,4383.0,69.2,507.11156741957603,29207,1.0,shenyangyaokedaxue,2755.0,35601.0,39.0,39.0,572.0,30392.0,27377.5
918,11694,沈阳药科大学,10163,2012,1,辽宁,沈阳药科大学,9,29207,585,1.47,0.0,2222670,4383.0,69.2,507.11156741957603,29207,1.0,shenyangyaokedaxue,2755.0,35601.0,39.0,39.0,511.0,30392.0,27377.5
919,11694,沈阳药科大学,10163,2012,1,辽宁,沈阳药科大学,9,29207,585,1.47,0.0,2222670,4383.0,69.2,507.11156741957603,29207,1.0,shenyangyaokedaxue,2755.0,35601.0,39.0,39.0,379.0,30392.0,27377.5
922,11701,沈阳药科大学,10163,2013,1,辽宁,沈阳药科大学,12,40420,574,1.81,0.0,2484643,4389.0,72.7,566.106858054226,40420,1.0,shenyangyaokedaxue,2755.0,36352.0,38.0,38.0,579.0,29207.0,27987.33333333333
923,11701,沈阳药科大学,10163,2013,1,辽宁,沈阳药科大学,12,40420,574,1.81,0.0,2484643,4389.0,72.7,566.106858054226,40420,1.0,shenyangyaokedaxue,2755.0,36352.0,38.0,38.0,533.0,29207.0,27987.33333333333
924,11703,沈阳药科大学,10163,2014,1,辽宁,沈阳药科大学,12,43106,560,60.76,0.0,2707765,4390.0,75.6,616.802961275626,43106,1.0,shenyangyaokedaxue,2755.0,56158.0,43.0,43.0,574.0,40420.0,31095.5
925,11703,沈阳药科大学,10163,2014,1,辽宁,沈阳药科大学,12,43106,560,60.76,0.0,2707765,4390.0,75.6,616.802961275626,43106,1.0,shenyangyaokedaxue,2755.0,56158.0,43.0,43.0,526.0,40420.0,31095.5
926,11725,河北工业大学,10080,2013,1,河北,河北工业大学,20,40420,574,2.96,0.0,2657501,7287.51,72.7,364.665159979197,40420,1.0,hebeigongyedaxue,2106.0,36352.0,38.0,38.0,584.0,29207.0,26506.0
928,11732,河北工业大学,10080,2012,1,河北,河北工业大学,20,29207,585,3.34,0.0,2451576,7240.51,69.2,338.59161854620703,29207,1.0,hebeigongyedaxue,2106.0,35601.0,39.0,39.0,573.0,25756.0,25155.5
929,11738,河北工业大学,10080,2011,1,河北,河北工业大学,10,25756,573,3.05,0.0,2039426,7193.6,65.5,283.505616103203,30392,0.8474598578573309,hebeigongyedaxue,2106.0,7660.0,33.0,33.0,626.0,24555.0,24555.0
930,11742,河北工业大学,10080,2014,1,河北,河北工业大学,20,38753,564,61.31,0.0,2830141,7332.61,75.6,385.966388502866,43106,0.899016378230409,hebeigongyedaxue,2106.0,29273.0,41.0,41.0,574.0,40420.0,29984.5
931,11767,河海大学,10294,2011,1,江苏,河海大学,81,23884,575,8.44,0.0,4142548,7869.34,65.5,526.416192463409,30392,0.785864701237168,hehaidaxue,1381.0,7494.0,32.0,32.0,625.0,25777.0,25777.0
932,11769,河海大学,10294,2013,1,江苏,河海大学,102,25049,588,8.33,0.0,5405822,7919.98,72.7,682.555006452037,40420,0.619717961405245,hehaidaxue,1381.0,22355.0,32.0,32.0,585.0,22297.0,23986.0
933,11777,河海大学,10294,2015,1,江苏,河海大学,106,25137,605,64.85,0.0,6508832,7960.0,75.4,817.6924623115581,51000,0.492882352941176,hehaidaxue,1381.0,16570.0,34.0,34.0,577.0,28859.0,25173.2
934,11786,河海大学,10294,2011,0,江苏,河海大学,13,7773,588,8.44,0.0,4142548,7869.34,65.5,526.416192463409,10919,0.711878377140764,hehaidaxue,1381.0,702.0,24.0,24.0,598.0,9137.0,9137.0
935,11798,河海大学,10294,2012,0,江苏,河海大学,8,7010,597,8.95,0.0,4911027,7898.800668234179,69.2,621.743376782527,10000,0.701,hehaidaxue,1381.0,2531.0,24.0,23.0,588.0,7773.0,8455.0
936,11810,河海大学,10294,2014,1,江苏,河海大学,98,28859,576,63.37,0.0,5916175,7939.49,75.6,745.1580643089169,43106,0.6694891662413579,hehaidaxue,1381.0,28236.0,35.0,35.0,569.0,25049.0,24251.75
937,11826,河海大学,10294,2015,0,江苏,河海大学,12,10855,582,64.85,0.0,6508832,7960.0,75.4,817.6924623115581,16964,0.6398844612119781,hehaidaxue,1381.0,11430.0,29.0,29.0,583.0,11668.0,9016.6
938,11830,河海大学,10294,2012,1,江苏,河海大学,88,22297,594,8.95,0.0,4911027,7898.800668234179,69.2,621.743376782527,29207,0.763412880473859,hehaidaxue,1381.0,21833.0,34.0,34.0,573.0,23884.0,24830.5
939,11851,河海大学,10294,2014,0,江苏,河海大学,14,11668,583,63.37,0.0,5916175,7939.49,75.6,745.1580643089169,14000,0.8334285714285709,hehaidaxue,1381.0,15394.0,28.0,28.0,597.0,9495.0,8353.75
940,11855,河海大学,10294,2013,0,江苏,河海大学,10,9495,597,8.33,0.0,5405822,7919.98,72.7,682.555006452037,12924,0.7346796657381619,hehaidaxue,1381.0,5553.0,23.0,23.0,597.0,7010.0,7973.333333333332
941,11910,浙江大学,10335,2011,1,浙江,浙江大学,74,501,648,52.91,0.26113360323886603,2772231,5446.51,65.5,508.992180313632,30392,0.016484601210845,zhejiangdaxue,1299.0,204.0,5.0,5.0,682.0,533.0,533.0
942,11912,浙江大学,10335,2012,1,浙江,浙江大学,80,487,667,56.1,0.25226586102719,3231885,5463.0,69.2,591.5952773201541,29207,0.0166740849796282,zhejiangdaxue,1299.0,197.0,5.0,4.0,628.0,501.0,517.0
943,11916,浙江大学,10335,2014,1,浙江,浙江大学,106,552,659,82.18,0.28571428571428603,3756849,5498.0,75.6,683.311931611495,43106,0.0128056419059992,zhejiangdaxue,1299.0,300.0,5.0,5.0,645.0,527.0,512.0
944,11917,浙江大学,10335,2012,0,浙江,浙江大学,16,163,647,56.1,0.25226586102719,3231885,5463.0,69.2,591.5952773201541,10000,0.0163,zhejiangdaxue,1299.0,44.0,4.0,3.0,628.0,210.0,260.0
945,11931,浙江大学,10335,2011,0,浙江,浙江大学,16,210,639,52.91,0.26113360323886603,2772231,5446.51,65.5,508.992180313632,10919,0.0192325304515065,zhejiangdaxue,1299.0,81.0,5.0,5.0,629.0,310.0,310.0
947,11951,浙江大学,10335,2013,1,浙江,浙江大学,88,527,665,54.27,0.282238442822384,3466533,5477.0,72.7,632.925506664232,40420,0.0130380999505195,zhejiangdaxue,1299.0,264.0,5.0,4.0,647.0,487.0,507.0
949,11987,浙江大学,10335,2013,0,浙江,浙江大学,17,248,649,54.27,0.282238442822384,3466533,5477.0,72.7,632.925506664232,12924,0.0191891055400805,zhejiangdaxue,1299.0,113.0,4.0,5.0,628.0,163.0,227.66666666666663
950,12025,浙江大学,10335,2014,0,浙江,浙江大学,32,230,643,82.18,0.28571428571428603,3756849,5498.0,75.6,683.311931611495,14000,0.0164285714285714,zhejiangdaxue,1299.0,116.0,5.0,5.0,632.0,248.0,232.75
953,12071,海南大学,10589,2012,1,海南,海南大学,140,29207,585,4.76,0.0435045317220544,252266,877.38,69.2,287.521940322323,29207,1.0,hainandaxue,591.0,35601.0,39.0,39.0,555.0,30392.0,28975.5
954,12073,海南大学,10589,2013,0,海南,海南大学,43,12924,594,3.99,0.0454987834549878,285554,886.55,72.7,322.095764480289,12924,1.0,hainandaxue,591.0,8919.0,25.0,25.0,585.0,10000.0,10489.666666666666
955,12084,海南大学,10589,2014,1,海南,海南大学,96,43106,560,61.81,0.0396103896103896,314646,895.28,75.6,351.449825752837,43106,1.0,hainandaxue,591.0,56158.0,43.0,43.0,558.0,40420.0,31894.5
956,12094,海南大学,10589,2011,0,海南,海南大学,53,10919,580,4.75,0.0353036437246964,206450,868.55,65.5,237.69500892291802,10919,1.0,hainandaxue,591.0,6371.0,28.0,28.0,595.0,10550.0,10550.0
957,12122,海南大学,10589,2013,1,海南,海南大学,119,40420,574,3.99,0.0454987834549878,285554,886.55,72.7,322.095764480289,40420,1.0,hainandaxue,591.0,36352.0,38.0,38.0,571.0,29207.0,29052.66666666667
958,12157,海南大学,10589,2012,0,海南,海南大学,52,10000,589,4.76,0.0435045317220544,252266,877.38,69.2,287.521940322323,10000,1.0,hainandaxue,591.0,16205.0,27.0,27.0,558.0,10919.0,10734.5
959,12178,海南大学,10589,2014,0,海南,海南大学,34,13831,579,61.81,0.0396103896103896,314646,895.28,75.6,351.449825752837,14000,0.9879285714285709,hainandaxue,591.0,16544.0,30.0,30.0,591.0,12924.0,11098.25
960,12190,海南大学,10589,2011,1,海南,海南大学,162,30392,568,4.75,0.0353036437246964,206450,868.55,65.5,237.69500892291802,30392,1.0,hainandaxue,591.0,9832.0,35.0,35.0,621.0,27559.0,27559.0
961,12220,深圳大学,10590,2014,1,广东,深圳大学,1211,21927,586,61.46,0.0753246753246753,6216397,10644.0,75.6,584.0282788425401,43106,0.508676286363847,shenzhendaxue,102.0,13084.0,34.0,30.0,574.0,25130.0,25130.0
962,12220,深圳大学,10590,2014,1,广东,深圳大学,1211,21927,586,61.46,0.0753246753246753,6216397,10644.0,75.6,584.0282788425401,43106,0.508676286363847,shenzhendaxue,102.0,13084.0,30.0,30.0,504.0,25130.0,25130.0
963,12225,深圳大学,10590,2015,1,广东,深圳大学,2017,19532,613,63.37,0.0647425897035881,6779224,10724.0,75.4,632.15441999254,51000,0.38298039215686297,shenzhendaxue,102.0,8582.0,33.0,30.0,586.0,21927.0,23528.5
965,12232,深圳大学,10590,2015,0,广东,深圳大学,422,5558,597,63.37,0.0647425897035881,6779224,10724.0,75.4,632.15441999254,16964,0.327634991747229,shenzhendaxue,102.0,2613.0,23.0,23.0,596.0,6901.0,6901.0
967,12240,清华大学,10003,2015,0,北京,清华大学,4,10,668,97.8,0.968798751950078,2133083,2152.0,75.4,991.209572490706,16964,0.000589483612355577,qinghuadaxue,2127.0,4.0,1.0,0.0,671.0,10.0,16.4
968,12258,清华大学,10003,2012,0,北京,清华大学,4,16,667,96.18,0.898972809667674,1625193,2018.6,69.2,805.108986426236,10000,0.0016,qinghuadaxue,2127.0,4.0,0.0,0.0,608.0,28.0,21.0
969,12272,清华大学,10003,2013,0,北京,清华大学,4,14,672,96.81,0.9756690997566908,1787940,2069.3,72.7,864.0313149374181,12924,0.00108325595790777,qinghuadaxue,2127.0,4.0,0.0,0.0,647.0,16.0,19.33333333333333
970,12285,清华大学,10003,2014,1,北京,清华大学,64,100,676,98.25,0.956168831168831,1950056,2114.8,75.6,922.09948931341,43106,0.00231986266413028,qinghuadaxue,2127.0,84.0,1.0,1.0,661.0,111.0,103.0
971,12297,清华大学,10003,2015,1,北京,清华大学,60,106,687,97.8,0.968798751950078,2133083,2152.0,75.4,991.209572490706,51000,0.00207843137254902,qinghuadaxue,2127.0,80.0,1.0,1.0,676.0,100.0,102.4
972,12309,清华大学,10003,2012,1,北京,清华大学,49,96,684,96.18,0.898972809667674,1625193,2018.6,69.2,805.108986426236,29207,0.0032868832814051396,qinghuadaxue,2127.0,49.0,0.0,0.0,646.0,95.0,102.5
973,12321,清华大学,10003,2011,1,北京,清华大学,27,95,666,94.72,0.882591093117409,1411358,1961.9,65.5,719.3832509302209,30392,0.0031258225848907603,qinghuadaxue,2127.0,27.0,0.0,0.0,694.0,110.0,110.0
974,12333,清华大学,10003,2014,0,北京,清华大学,4,10,671,98.25,0.956168831168831,1950056,2114.8,75.6,922.09948931341,14000,0.000714285714285714,qinghuadaxue,2127.0,4.0,0.0,0.0,657.0,14.0,18.0
975,12345,清华大学,10003,2013,1,北京,清华大学,63,111,681,96.81,0.9756690997566908,1787940,2069.3,72.7,864.0313149374181,40420,0.0027461652647204396,qinghuadaxue,2127.0,81.0,1.0,0.0,664.0,96.0,100.33333333333331
976,12357,清华大学,10003,2011,0,北京,清华大学,2,28,657,94.72,0.882591093117409,1411358,1961.9,65.5,719.3832509302209,10919,0.0025643373935342103,qinghuadaxue,2127.0,14.0,0.0,1.0,668.0,14.0,14.0
977,12402,温州医科大学,10343,2014,1,浙江,温州医科大学,15,30657,574,60.78,0.0,3756849,5498.0,75.6,683.311931611495,43106,0.7112002969424209,wenzhouyixueyuan,1215.0,28520.0,36.0,36.0,577.0,33929.0,30636.25
978,12402,温州医科大学,10343,2014,1,浙江,温州医科大学,15,30657,574,60.78,0.0,3756849,5498.0,75.6,683.311931611495,43106,0.7112002969424209,wenzhouyixueyuan,1215.0,28520.0,36.0,36.0,577.0,33929.0,30636.25
979,12404,温州医科大学,10343,2014,1,浙江,温州医科大学,15,30657,574,60.78,0.0,3756849,5498.0,75.6,683.311931611495,43106,0.7112002969424209,wenzhouyikedaxue,1215.0,28520.0,36.0,36.0,577.0,33929.0,30636.25
980,12404,温州医科大学,10343,2014,1,浙江,温州医科大学,15,30657,574,60.78,0.0,3756849,5498.0,75.6,683.311931611495,43106,0.7112002969424209,wenzhouyikedaxue,1215.0,28520.0,36.0,36.0,577.0,33929.0,30636.25
981,12403,温州医科大学,10343,2013,1,浙江,温州医科大学,15,33929,577,1.76,0.0,3466533,5477.0,72.7,632.925506664232,40420,0.8394111825828799,wenzhouyikedaxue,1215.0,26684.0,37.0,37.0,586.0,29207.0,29538.66666666667
982,12403,温州医科大学,10343,2013,1,浙江,温州医科大学,15,33929,577,1.76,0.0,3466533,5477.0,72.7,632.925506664232,40420,0.8394111825828799,wenzhouyikedaxue,1215.0,26684.0,37.0,37.0,586.0,29207.0,29538.66666666667
983,12405,温州医科大学,10343,2013,1,浙江,温州医科大学,15,33929,577,1.76,0.0,3466533,5477.0,72.7,632.925506664232,40420,0.8394111825828799,wenzhouyixueyuan,1215.0,26684.0,37.0,37.0,586.0,29207.0,29538.66666666667
984,12405,温州医科大学,10343,2013,1,浙江,温州医科大学,15,33929,577,1.76,0.0,3466533,5477.0,72.7,632.925506664232,40420,0.8394111825828799,wenzhouyixueyuan,1215.0,26684.0,37.0,37.0,586.0,29207.0,29538.66666666667
989,12420,湖南中医药大学,10541,2014,1,湖南,湖南中医药大学,6,32720,571,60.41,0.0,2450167,6690.6,75.6,366.210354826174,43106,0.7590590637034291,hunanzhongyiyaodaxue,657.0,28663.0,37.0,37.0,575.0,36434.0,30327.75
990,12420,湖南中医药大学,10541,2014,1,湖南,湖南中医药大学,6,32720,571,60.41,0.0,2450167,6690.6,75.6,366.210354826174,43106,0.7590590637034291,hunanzhongyiyaodaxue,657.0,28663.0,37.0,37.0,538.0,36434.0,30327.75
991,12424,湖南中医药大学,10541,2012,1,湖南,湖南中医药大学,10,29207,585,1.0,0.0,1966956,6595.6,69.2,298.22245133119,29207,1.0,hunanzhongyiyaodaxue,657.0,35601.0,39.0,39.0,572.0,26565.0,27835.0
992,12424,湖南中医药大学,10541,2012,1,湖南,湖南中医药大学,10,29207,585,1.0,0.0,1966956,6595.6,69.2,298.22245133119,29207,1.0,hunanzhongyiyaodaxue,657.0,35601.0,39.0,39.0,513.0,26565.0,27835.0
993,12427,湖南中医药大学,10541,2013,1,湖南,湖南中医药大学,10,36434,574,0.89,0.0,2215423,6638.93,72.7,333.701816407162,40420,0.9013854527461651,hunanzhongyiyaodaxue,657.0,36352.0,38.0,38.0,586.0,29207.0,28292.33333333333
994,12427,湖南中医药大学,10541,2013,1,湖南,湖南中医药大学,10,36434,574,0.89,0.0,2215423,6638.93,72.7,333.701816407162,40420,0.9013854527461651,hunanzhongyiyaodaxue,657.0,36352.0,38.0,38.0,534.0,29207.0,28292.33333333333
998,12436,湖南中医药大学,10541,2011,1,湖南,湖南中医药大学,10,26565,572,0.91,0.0,1603796,6570.1,65.5,244.105264760049,30392,0.874078704922348,hunanzhongyiyaodaxue,657.0,7660.0,33.0,33.0,593.0,29105.0,29105.0
1001,12465,湖南大学,10532,2011,1,湖南,湖南大学,170,16821,586,14.05,0.0663967611336032,1603796,6570.1,65.5,244.105264760049,30392,0.553468017899447,hunandaxue,272.0,2365.0,26.0,26.0,640.0,13505.0,13505.0
1002,12469,湖南大学,10532,2012,0,湖南,湖南大学,23,3722,609,13.92,0.0564954682779456,1966956,6595.6,69.2,298.22245133119,10000,0.3722,hunandaxue,272.0,2162.0,17.0,18.0,599.0,4364.0,4919.0
1003,12474,湖南大学,10532,2015,0,湖南,湖南大学,26,3339,606,67.92,0.0681747269890796,2704846,6737.0,75.4,401.491168175746,16964,0.19682857816552699,hunandaxue,272.0,1313.0,18.0,18.0,607.0,3797.0,4268.8
1004,12483,湖南大学,10532,2014,1,湖南,湖南大学,186,12864,602,66.41,0.0685064935064935,2450167,6690.6,75.6,366.210354826174,43106,0.29842713311372,hunandaxue,272.0,8849.0,22.0,22.0,606.0,14004.0,14432.75
1005,12485,湖南大学,10532,2015,1,湖南,湖南大学,215,13532,623,67.92,0.0681747269890796,2704846,6737.0,75.4,401.491168175746,51000,0.26533333333333303,hunandaxue,272.0,6322.0,26.0,26.0,602.0,12864.0,14119.0
1006,12490,湖南大学,10532,2013,0,湖南,湖南大学,25,3987,614,14.31,0.0549878345498783,2215423,6638.93,72.7,333.701816407162,12924,0.30849582172702006,hunandaxue,272.0,2208.0,16.0,16.0,609.0,3722.0,4520.0
1007,12498,湖南大学,10532,2011,0,湖南,湖南大学,24,4364,599,14.05,0.0663967611336032,1603796,6570.1,65.5,244.105264760049,10919,0.399670299477974,hunandaxue,272.0,533.0,20.0,20.0,608.0,5474.0,5474.0
1008,12503,湖南大学,10532,2014,0,湖南,湖南大学,29,3797,607,66.41,0.0685064935064935,2450167,6690.6,75.6,366.210354826174,14000,0.271214285714286,hunandaxue,272.0,2343.0,17.0,17.0,614.0,3987.0,4386.75
1009,12539,湖南大学,10532,2012,1,湖南,湖南大学,185,13401,609,13.92,0.0564954682779456,1966956,6595.6,69.2,298.22245133119,29207,0.458828363063649,hunandaxue,272.0,8839.0,27.0,27.0,572.0,16821.0,15163.0
1010,12551,湖南大学,10532,2013,1,湖南,湖南大学,176,14004,606,14.31,0.0549878345498783,2215423,6638.93,72.7,333.701816407162,40420,0.346462147451757,hunandaxue,272.0,9384.0,23.0,23.0,596.0,13401.0,14575.666666666664
1011,12609,湖南师范大学,10542,2012,0,湖南,湖南师范大学,24,8443,593,8.22,0.0335347432024169,1966956,6595.6,69.2,298.22245133119,10000,0.8443,hunanshifandaxue,665.0,12827.0,25.0,25.0,580.0,10573.0,9502.5
1012,12610,湖南师范大学,10542,2012,1,湖南,湖南师范大学,24,24383,591,8.22,0.0335347432024169,1966956,6595.6,69.2,298.22245133119,29207,0.8348341151093921,hunanshifandaxue,665.0,22382.0,36.0,36.0,568.0,29904.0,29655.0
1014,12620,湖南师范大学,10542,2011,0,湖南,湖南师范大学,24,10573,580,8.25,0.0302834008097166,1603796,6570.1,65.5,244.105264760049,10919,0.9683121164941841,hunanshifandaxue,665.0,6371.0,26.0,28.0,598.0,8432.0,8432.0
1015,12628,湖南师范大学,10542,2014,1,湖南,湖南师范大学,32,33347,570,63.21,0.0600649350649351,2450167,6690.6,75.6,366.210354826174,43106,0.7736046026075258,hunanshifandaxue,665.0,28776.0,38.0,38.0,573.0,26722.0,27603.75
1016,12634,湖南师范大学,10542,2013,1,湖南,湖南师范大学,24,26722,585,7.79,0.0326034063260341,2215423,6638.93,72.7,333.701816407162,40420,0.661108362196932,hunanshifandaxue,665.0,25459.0,33.0,33.0,571.0,24383.0,27897.66666666667
1018,12673,湖南师范大学,10542,2014,0,湖南,湖南师范大学,31,10585,586,63.21,0.0600649350649351,2450167,6690.6,75.6,366.210354826174,14000,0.7560714285714291,hunanshifandaxue,665.0,14168.0,27.0,27.0,597.0,8742.0,9047.5
1019,12689,湖南师范大学,10542,2011,1,湖南,湖南师范大学,28,29904,568,8.25,0.0302834008097166,1603796,6570.1,65.5,244.105264760049,30392,0.983943142932351,hunanshifandaxue,665.0,9832.0,35.0,35.0,621.0,29406.0,29406.0
1020,12696,湖南师范大学,10542,2013,0,湖南,湖南师范大学,26,8742,599,7.79,0.0326034063260341,2215423,6638.93,72.7,333.701816407162,12924,0.6764159702878371,hunanshifandaxue,665.0,5410.0,24.0,22.0,576.0,8443.0,9149.333333333334
1023,12763,湘潭大学,10530,2014,0,湖南,湘潭大学,20,13355,580,61.99,0.0,2450167,6690.6,75.6,366.210354826174,14000,0.9539285714285709,xiangtandaxue,659.0,16544.0,30.0,30.0,578.0,12924.0,11084.0
1024,12770,湘潭大学,10530,2011,1,湖南,湘潭大学,43,30392,568,4.58,0.0,1603796,6570.1,65.5,244.105264760049,30392,1.0,xiangtandaxue,659.0,9832.0,35.0,35.0,621.0,28780.0,28780.0
1025,12798,湘潭大学,10530,2014,1,湖南,湘潭大学,26,42759,560,61.99,0.0,2450167,6690.6,75.6,366.210354826174,43106,0.991950076555468,xiangtandaxue,659.0,56158.0,43.0,43.0,574.0,40420.0,32199.75
